@relation 'output-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V-weka.filters.unsupervised.attribute.Remove-R1-3,5,7-10,13,15-19'

@attribute Rainfall numeric
@attribute Sunshine numeric
@attribute Humidity3pm numeric
@attribute Pressure9am numeric
@attribute Cloud3pm numeric
@attribute RainTomorrow {No,Yes}

@data
0,13.8,4,1012.7,4,No
0,0.7,64,1006.5,8,Yes
0,9.6,16,1022.9,1,No
1.8,4.9,57,1020.4,5,Yes
0,11.7,32,1022.7,1,No
0,7.5,73,1002.7,5,Yes
0,9.7,51,1020.5,2,No
0,12.7,47,1022.4,1,No
0,13.1,41,1012.9,7,No
1.2,7.8,44,1017.4,6,No
13.6,6.9,59,1015.2,1,No
0,1.8,56,1020.6,6,No
0,11.8,31,1013.2,1,No
5,10.4,43,1012.9,7,No
7.8,0.7,68,1025.5,7,No
12.6,0.9,89,1006.9,8,Yes
0,5.3,61,1014.5,6,No
0,1.3,79,1015,8,Yes
0,10.2,17,1016.9,1,No
0,11.3,20,1016.9,3,No
0,6.3,22,1012.9,6,No
1,10.2,66,1012.5,4,No
0,13.2,5,1007.3,1,No
0,0.7,82,1031.8,8,No
0.4,0.6,82,1016.8,6,Yes
0,10,20,1018.1,3,No
0,13.2,30,1018,0,No
4.2,3,57,1023.8,7,No
0.4,0,71,1023.9,7,No
0,13.3,23,1014,6,No
4.6,4,33,1009.5,7,No
1,0,94,999.1,8,Yes
0,10.5,35,1017.9,1,No
0,4.2,20,1015.3,7,No
16,0.3,65,1003,7,No
0,13.6,29,1015.9,1,No
0,10.7,43,1020.2,1,No
0,9,55,1024.7,2,No
0,9.3,73,1022.4,3,No
0,6.2,63,1011.1,6,No
0,4.4,73,1015.3,7,No
0,3.2,57,1032.4,7,No
0,7.8,50,1023.3,3,No
0,1.5,78,1021.4,7,Yes
3.6,9.6,55,1016.7,6,Yes
0,4.3,62,1026.6,7,No
0,5.2,87,1012.5,6,No
0,9.8,42,1025.5,0,No
0,10.8,48,1010.5,4,No
0,3.8,69,1017.6,7,No
0,12.5,9,1020.8,2,No
0.6,7.6,72,1012.1,8,Yes
0,9.3,11,1022,6,No
0,8.5,50,1024.9,2,No
0,0.1,71,1000.6,8,Yes
0,3.9,73,1019.8,7,No
0,10.7,45,1021.7,1,No
0,10.8,30,1017.5,1,No
0,5.6,59,1017.5,5,No
0,7.1,17,1013.7,6,No
0,9.3,47,1027.2,1,No
0,0,93,1005.7,8,Yes
2,9.3,62,1016.8,2,No
0,11.8,57,1007.8,2,No
0,10.8,45,1014.8,3,No
0.2,1.3,69,1029.3,6,No
0.6,8.4,50,1021,5,No
0,12.8,60,1012.6,2,No
0,9.8,23,1013.7,5,No
0,11.4,33,1017.4,5,No
0,10.6,15,1019.1,0,No
0,11.3,26,1020,3,No
2,5.7,62,1017.6,7,Yes
0,4.3,72,1009.4,7,No
0,10.5,51,1020.6,2,No
0,13.4,23,1019,3,No
0,10.8,38,1013.1,6,No
3.6,7.7,70,1013.1,3,Yes
0,10.3,29,1012.4,6,Yes
0.2,11.1,19,1006.1,2,No
22.8,5.6,63,1022.6,6,No
0,7,73,1011.8,6,No
0.6,5.2,63,1016.9,7,No
8.2,0,80,1013.5,7,Yes
0,12.1,25,1018.1,1,No
0.2,10,29,1014,0,No
0,2.1,56,1022.2,8,Yes
1.4,9.5,53,1009.9,3,Yes
2.2,8.4,48,1010.1,5,No
0.4,4,60,1023.6,7,No
0,11.6,36,1013.1,1,No
0,3.4,42,1027,7,No
0,7.6,39,1014.2,6,No
0,11,37,1028.1,6,No
0,11.1,36,1020.7,3,No
0,11.4,24,1007.1,6,No
0,9.8,28,1015.4,3,No
0,12.4,12,1003.3,1,No
0,7.6,23,1012.7,7,No
0,1.4,44,1008.6,7,No
0,11.2,17,1025.2,0,No
0,10.5,63,1020.4,1,No
0,4.3,40,1016.2,7,Yes
0,10.9,69,1011.2,3,Yes
0,7.3,35,1018.7,7,No
10,3,70,1019.4,7,No
0,3.5,78,1007.1,8,Yes
0,9.2,41,1009.2,2,No
0,13.3,18,1023.5,0,No
0,10,43,1015.6,0,No
0,1.7,73,1026.2,7,No
0,8,55,1019,7,No
0,12.5,24,1008.9,0,No
0,11,45,1013.7,2,No
0,11.4,9,1017,3,No
7.8,6.7,52,1019.7,1,No
0.2,0.2,64,1020.4,8,No
0.4,2.2,40,1009.1,8,Yes
0.4,0.2,67,1029.2,7,No
1,1.2,67,1006,7,Yes
0,12.2,3,1017.3,0,No
0,5.5,62,1022,5,No
0,0,37,1018.3,7,No
0,2.2,39,1010.9,7,No
0.2,12.5,24,1027.7,1,No
2.2,0.6,92,1015.3,8,Yes
1.4,2.9,57,1009.4,7,Yes
10,0,95,1026.5,8,Yes
0.2,4.1,46,1003.3,6,No
4,5.1,62,1020.4,7,Yes
18.8,2.4,87,1023.7,4,Yes
0,6.2,50,1020.9,7,No
0,6.9,47,1013,3,No
0,13.1,47,1016.7,0,No
0.2,8.9,90,1020.7,6,Yes
0,10.3,36,1014.7,3,No
0.2,5.7,74,1022.3,4,No
0,11.6,15,1015.7,1,No
6.6,0.2,54,1021.1,8,No
0,12.4,9,1014.5,0,No
0,12.5,29,1022.4,1,No
0,7.5,47,1020.4,7,No
0,10.4,32,1017.6,1,No
0,12.7,49,1013.5,2,No
0,7.7,27,1007.4,4,No
3.6,7.1,53,1016.7,6,Yes
0,4.3,73,1013.6,5,Yes
0,10.3,28,1016.1,6,No
0,12,16,1016.2,1,No
0,11.2,21,1016.8,0,No
0,11.8,20,1013.6,6,No
0,11.8,55,1009,3,No
0,11.5,52,1009.3,1,Yes
0,11.8,66,1021.9,3,No
0.2,9.3,54,1024.3,1,No
3.8,6.1,65,1019.8,3,Yes
0,9.4,65,1009.1,7,No
0,3.9,86,1016.9,8,Yes
0,13.4,10,1013.1,1,No
0,11.7,53,1017.5,1,No
0,0,52,1012.3,7,No
0,10.8,58,1022.9,1,No
0.6,7.7,48,1025.8,3,No
0,7.9,58,1015.9,6,No
0,9.7,31,1026.9,3,No
0,1.4,64,1010.4,8,Yes
1,10.7,40,1012.3,4,No
0,8.9,49,1028.3,4,No
0,8.3,28,1011.6,7,No
15.4,4.5,83,1011.8,7,Yes
0,7.1,43,1018.8,7,No
0,13,22,1019.8,2,No
0,9.4,42,1024.9,1,No
4.8,3,59,1010.7,8,Yes
0,10.4,48,1012.3,3,No
0,11.1,33,1014.1,2,No
0.8,2.4,56,1012.4,7,Yes
0,13.2,14,1012.2,1,No
0.2,8.4,39,1014.7,6,No
0.4,6.3,56,1007.8,7,No
0,9,44,1018.8,7,No
0,7.4,32,1017.9,6,No
3.2,6.1,62,1025.6,7,Yes
0,13.6,69,1015.1,1,No
0,5.4,44,1015.5,8,No
0,2.4,58,1009.1,7,Yes
0,13.7,8,1016.2,1,No
0,3.2,65,1021.1,6,No
0,10.8,44,1011.7,3,No
0.2,5.9,50,1016.6,3,Yes
0,13.3,20,1023.3,0,No
0,11,28,1031.2,0,No
0,12.2,50,1012.9,3,No
0,12.3,48,1021.3,1,No
15.2,4.4,75,1008.9,6,Yes
0,1.1,64,1019.9,6,No
0,6.5,46,1015,2,No
0,9.7,47,1016,4,No
0,5.9,48,1019.6,6,No
0,6.3,54,1019.6,5,No
0,8.1,25,1021.1,2,No
0,10.2,71,1013.4,5,No
0,7.8,58,1029.5,7,No
2,3,81,1028.2,7,Yes
8.2,4.9,44,1016.1,4,No
3.4,8.4,69,1007.3,3,No
0,11.9,20,1023.7,0,No
6,9.5,52,1014.4,5,No
0,8.5,38,1011,7,No
0.2,9.5,51,1015.7,7,No
0,1.9,23,1026.9,7,No
0,6.7,52,1030.7,5,No
0,10,71,1012.3,0,No
0,10.5,60,1014.6,7,No
25.4,8.9,50,1010.4,3,Yes
1.6,0.2,67,1015.4,7,No
0,12.9,15,1006.2,6,No
0.4,2.7,50,1010,7,No
0,7.6,48,1023,1,No
0,8.3,62,1014.9,7,No
0,10.9,50,1011,1,No
1.2,3.7,85,1026.4,7,Yes
0.4,13.1,29,1002.2,1,No
0.2,8.8,38,1014.9,1,No
8.8,0,90,1016.9,8,Yes
11.8,12.8,40,1017.3,4,No
0.4,3.7,78,1009.5,8,No
0,3,58,1008.8,7,No
1.6,0,83,1008.8,7,No
0,4.2,64,1034.6,6,Yes
0,10,35,1024.9,1,No
0,11.7,46,1016.4,6,No
0,8,58,1018.4,7,No
0,11,37,1017,1,No
0,11.5,33,1024.5,2,No
5.4,0,97,1023.3,8,Yes
0,3.8,55,1009.3,7,Yes
0,13,22,1026.9,3,No
38.8,5.9,81,1015.1,7,Yes
47,0,66,1006.7,8,Yes
0,11.3,12,1017.5,0,No
0.2,7.4,47,1014.1,7,No
0,9.4,62,1015.3,2,No
7.6,8.1,52,1024.7,7,No
1.2,8.1,59,1024.1,5,No
0,12.6,16,1010.2,1,No
0,9.9,27,1020.1,4,No
0,0,85,1019.8,7,Yes
0,5.2,3,1005.3,7,No
0,10.2,48,1025.8,1,No
0,11,39,1013,1,No
0,2.1,54,1018.6,8,No
4.8,3.3,68,1026.1,7,No
1,10.2,59,1016.6,4,No
0,10.2,46,1013.9,6,No
0,2.5,68,1024.1,7,No
2.2,1.4,65,1019,6,No
6,4.6,53,989.7,3,Yes
0.8,6.8,49,1027.7,3,No
0,9.4,36,1020.2,7,No
0.8,1.1,72,1011.2,7,No
1,0,71,1018.4,8,Yes
0,7.4,29,1007.9,5,Yes
0,4.8,15,1013.4,8,Yes
0,5.9,29,1020.8,4,No
0,6.8,51,1023.4,3,No
0,4,71,1006,7,No
0,6.5,47,1015.2,7,No
0,0,90,1009,8,Yes
4.4,12.6,50,1015.1,1,No
0,9.9,64,1018.5,3,No
0,0.8,83,1013,8,Yes
0.2,2.8,57,1024.7,7,No
0,9.8,38,1013.9,1,No
0,12.9,40,1015.8,7,No
0,1.6,87,1013.6,8,Yes
7.4,0,66,1019.2,8,Yes
8.4,2.4,49,1013.9,7,No
0,6.1,78,1014.6,8,No
0.2,1,76,1010.7,7,Yes
3,8.5,39,1011.2,2,No
10.4,8,80,1008.1,7,Yes
0,8.7,39,1016.8,3,No
0,2.4,41,1011.9,5,Yes
0,1.9,76,1003.7,7,No
3,0.6,81,1020.5,8,No
0,8.7,42,1024.6,5,No
13,0.3,73,1019,7,No
0,8.3,77,1016.8,7,Yes
0,9.2,35,1024.8,2,No
7.6,6.1,52,1015.4,4,No
0,9.6,52,1022.4,7,No
24.6,4.1,63,1010.7,6,No
0,13,25,1019.6,1,No
0,8.4,47,1028.6,1,No
0,4.4,58,1011.3,6,No
0.6,9.7,49,1015.1,4,No
0,9.3,58,1010.5,2,No
0.2,5.6,73,1020,7,No
0,9.8,57,1021.9,3,No
0,12,24,1017.5,0,No
0,10,46,1023.3,1,No
0,10.2,47,1009.9,8,Yes
0,0.5,67,1006,7,No
2,6.5,54,1018.4,6,No
0,10.9,21,1016.4,2,No
0,3.8,36,1015.6,7,No
0,9.5,54,1021.1,2,No
0,11.6,42,1011.5,3,No
0.2,3.9,84,1009.1,7,No
0,9.5,50,1014.1,2,No
0,2.6,88,1004.1,7,Yes
0.4,1.3,73,1006.6,7,Yes
0,6.5,41,1026,5,No
0,10.2,41,1012.6,6,No
0,13.4,20,1011.5,2,No
0,8.2,46,1018.6,4,No
0,8.9,52,1022.3,4,No
0.2,1,67,1021.5,8,Yes
1.6,10.4,55,1013.2,1,No
3.4,4.7,55,1021.5,3,No
0,13.4,10,1012.2,1,No
1,5.5,90,1011.4,7,Yes
0,13,22,1011.8,2,No
0,12,5,1001.9,6,No
0,10.5,38,1023.7,0,No
0,11.7,15,1018.4,1,No
0,12.8,17,1010.1,0,No
5,6.1,44,1022.4,1,No
0.8,0.4,70,1015.9,7,No
0,10.4,51,1020.8,2,No
0,2.7,52,1020.3,6,No
0,13.5,31,1016.3,5,No
1,11.5,21,1016.9,1,No
0,12.7,2,1013.7,0,No
1.8,7.5,52,1015.3,7,No
0,9.4,55,1017.9,3,No
0,11.6,24,1015.3,1,No
0,7.5,17,1012.1,5,No
0,4.7,39,1011.4,7,No
0,10.1,31,1019.7,0,No
0,11.4,63,1009.1,3,No
0,8.2,61,1015.5,6,No
0,10.7,45,1012.9,1,No
0,8.5,49,1032.9,3,No
0,10.7,28,1015.3,6,No
0,8.6,60,1020.2,3,No
0,11.4,56,1021.4,1,Yes
0,9.5,41,1012.9,1,No
0,12.8,35,1012.3,2,No
0,8,15,1014.2,6,No
0,13,21,998.6,1,No
0,5,50,1021.6,7,No
0,9.9,58,1019.7,3,No
0,9,54,1019.5,1,No
0,9.6,35,1016.4,6,No
0,8.6,66,1012.4,7,Yes
0.2,9.5,57,1023.4,2,No
0,6.7,68,1017,5,Yes
0.2,7.9,60,1016.6,6,No
0,0,94,1026.5,8,Yes
0,0.9,42,1009.9,7,No
0,6.6,67,1024.1,2,Yes
0,11.3,49,1021,2,No
0,1.7,82,1006.4,7,Yes
0,9.5,56,1024.8,1,No
0.8,7.7,56,1021.1,7,No
0,9.5,23,1025.2,0,No
0,10.1,53,1023.1,1,No
0,9.1,19,1015.9,6,Yes
0,8,55,1017.7,3,Yes
0,9.8,39,1015.5,6,No
0.2,3,76,1017.7,8,No
0,9.9,41,1022.6,0,No
0,10.2,20,1016.5,5,No
0,12.9,29,1016.1,1,No
0,10.9,52,1016.8,2,No
11.6,4.6,79,1010.8,8,No
0,9.8,30,1018.8,0,No
0,13.8,45,1023.6,0,No
0,8.2,16,1008.9,6,No
0,7.8,32,1017.6,2,No
0,12.8,18,1019,0,No
0.2,7.9,43,1017,6,No
0,7,49,1027.5,3,No
0,10.8,30,1022.2,2,No
0,7.5,39,1018.1,7,No
0,10.1,25,1015.8,3,No
6.4,10.3,62,1015.1,1,No
1.4,9.4,53,1023,6,No
0,2.2,99,1017.1,8,Yes
0,3.5,54,1020.3,7,Yes
0,7.3,38,1011.4,6,Yes
0,12.3,53,1016.8,1,No
0,12.7,37,1025.2,0,No
0,11.1,10,1025.1,3,No
0.4,7.4,52,1018.4,7,Yes
4.4,6.3,52,1025.8,6,No
0,12.8,41,1020.9,1,No
0,0.8,72,1011.2,7,Yes
0,9.9,68,1014.8,3,Yes
2.6,4.8,61,1023.7,6,No
0,1.5,77,1017.1,7,Yes
0,11.2,16,1029.5,0,No
0,2.6,44,1029.6,5,Yes
0,13.4,45,1023.6,1,No
0,9.1,87,1016.8,8,Yes
0,9.7,41,1022.5,2,No
0.2,8.1,39,1011,2,No
7.4,4,52,1012.3,5,No
0,10.4,55,1018.7,3,No
0.2,12.5,38,1022.4,1,No
0,7.4,74,1003.9,6,No
0.2,2.4,55,1018.2,6,No
2.2,7.4,59,1018,5,No
0,9.9,24,1021.7,2,No
0,10.4,35,1016.3,2,No
7.8,4.8,88,1006.4,7,No
10,6.4,65,1008.9,7,Yes
0.4,2.1,93,1017.9,7,Yes
0,9.1,7,1013.9,5,No
0.8,1.7,62,1019.3,7,Yes
0,6.1,48,1026.4,2,No
0,12.9,38,1022.1,1,No
0,7.6,24,1017.2,2,No
0,3.2,43,1022.1,7,Yes
0,10,29,1019.2,0,No
0,9,47,1029.8,1,No
2.2,2.6,51,1012.4,4,No
0.6,9.2,41,1015.4,7,No
2.2,7.5,19,1008.1,6,Yes
63.8,0.5,54,1023.9,7,Yes
0,10.5,22,1018.9,5,No
14.8,0.5,89,1005.6,5,Yes
0,12.2,30,1016.1,1,No
0,8.7,25,1009.5,5,No
14.4,2.9,69,1007.6,7,No
0,10.3,19,1020.9,0,No
0,9.7,34,1019.1,2,No
1,5.6,76,1027.4,5,No
0,8.1,22,1005.3,4,Yes
0,7.6,35,1023.2,4,No
0,9.9,17,1016,6,No
1.4,2.8,72,1022.5,7,Yes
0,7.6,44,1009.5,8,No
0,12,2,1014.2,0,No
0,7.3,45,1022.9,7,No
0,11.7,14,1024.2,0,No
0,13.4,17,1014.1,1,No
0,9.7,35,1019.6,3,No
0,9.9,46,1022.6,2,No
4.8,4,70,1008.6,6,Yes
0,9.5,37,1006.4,3,Yes
9,2.7,91,1018,7,Yes
0,0.7,81,1015.5,8,Yes
0,10.8,69,1017,1,No
0.6,11.2,41,1022,1,No
0,0.9,55,1013.4,4,No
0,11.3,60,1014.7,4,No
0,10.6,32,1031.6,0,No
0,10.7,28,1014.4,3,No
0.8,0.9,86,1027.3,8,No
0,2.9,64,1002.3,6,Yes
1.2,10.6,42,1017.1,2,No
0.6,0.6,73,1024.3,6,Yes
3.2,0,91,1012.9,8,Yes
0,7.1,47,1022.7,3,Yes
24.8,4.2,63,1013,6,No
3,4,46,1003.5,7,Yes
0,9.6,68,1004.5,2,No
0,10.3,42,1025.9,4,No
0,13.3,5,1011.3,1,No
0,6.9,38,1019.5,7,No
0,11.5,40,1018.9,0,No
0.4,0.5,67,1019.2,8,Yes
86.4,1.9,76,1005.6,8,Yes
0,9.9,51,1023.2,1,No
0,8.2,35,1025.1,5,No
0,11,23,1017.2,1,No
0,6.6,59,1006.3,5,No
0,11.3,19,1023.6,0,No
0,5.4,48,1015.8,7,No
0,8.4,40,1014.4,7,Yes
0,0.3,83,1021,8,Yes
0.2,4.3,72,1019.8,5,Yes
0,12.2,27,1017.5,6,No
0,3.2,66,1031.2,7,No
0,9.7,53,1013.5,8,No
0,5.1,51,1017.8,7,No
0,10,49,1018.3,5,No
0,0.2,77,1005.7,8,No
0.4,10,40,1009.3,3,No
5.2,0.5,69,1018.9,7,Yes
0,0.9,39,1018.9,7,No
0,10.4,43,1013.1,7,No
5.8,6.3,74,1014.5,4,No
8.8,7.1,44,1021.2,3,No
0.2,1.5,63,1017.7,7,Yes
0,10.3,53,1018.2,3,No
0,11.9,63,1015.1,2,No
0,9.5,24,1019,3,No
0,11.8,30,1017.4,3,No
0,11.1,16,1016.9,1,No
0,11.5,29,1010.1,2,No
2.6,0.2,72,1018.1,7,No
0,11.7,48,1017.4,1,No
0,8.3,79,1008.7,7,Yes
0,10.6,2,1019.7,7,No
0,13.4,35,1014.9,0,No
0,13.2,37,1009.8,2,No
2,9.4,45,1017.6,1,No
0.8,10.5,65,1015.9,1,No
0,8.7,29,1010.2,5,No
3.2,13.5,29,1021.8,1,No
11.4,6.3,60,1000.4,5,Yes
1.8,9.4,35,1022.7,2,No
1.6,10,42,1012.3,6,Yes
0,7.3,38,1021.3,2,No
0,6.6,14,1024,7,No
0,1.9,93,1010.2,8,Yes
11.6,9.3,37,1016.9,3,No
0,10.3,43,1013.4,5,No
0,5.4,37,1012.1,7,Yes
0,6.9,40,1003.9,7,No
0,11.5,13,1007.7,3,No
0,1.5,57,1007.4,7,Yes
0.2,4.3,63,1026.7,7,No
0.2,10.7,55,1005.8,7,No
0.6,0,60,1024.2,8,No
0.2,10.1,67,1008,6,Yes
21.6,8.8,66,1009.4,7,Yes
16.8,2.5,84,1010.7,7,Yes
0,7,56,1029.7,7,No
3.2,0.6,84,1017.6,8,No
12.8,10,26,1004.4,5,No
0,12.3,8,1019.3,5,No
0,0.7,83,1015.8,7,No
0,13.1,25,1011.7,5,No
0,12.8,9,1011.3,1,No
0,7.7,9,1010,8,No
0,2.2,57,1005.4,6,No
0,13.1,22,1013.2,0,No
0,3.9,75,1015.1,7,No
0,4.2,62,1014.1,5,Yes
0.2,5.9,58,1021.7,2,No
0,10.1,48,1027.7,1,No
0,4.8,51,1022.7,3,No
0,12.1,22,1014.1,6,No
14.4,0,96,1019.8,7,Yes
0.2,1.5,67,1010.4,7,No
0,13.2,21,1016.2,0,No
0,7.4,24,1011.2,7,No
2.2,6.8,75,1028,2,No
0,10.8,11,1027.8,0,No
0,8.3,48,1022.3,3,No
0,0.7,60,1015.7,7,Yes
11.8,12.4,81,1016.5,7,No
7.2,5.3,73,1007.8,7,Yes
0.8,2.9,70,1012.7,7,No
0.2,7.1,43,1015.9,6,No
0,10.3,40,1014.7,2,No
1.8,4.2,94,1022,6,Yes
0,0,84,1017.5,8,Yes
0,10.1,48,1014.4,3,No
0,11.3,20,1008.6,2,No
4,5.9,41,1012,6,Yes
0,12.8,66,1020.1,2,No
2.6,4,94,1022.6,8,Yes
0,10.7,41,1022.5,1,No
0,11.1,22,1017.8,0,No
0,11.4,38,1008.9,5,No
0,0,91,1015.1,8,No
0,11,24,1016.2,0,No
2.6,4.3,63,1022.4,3,No
5.4,10.4,34,1012.3,1,No
0,9.5,55,1012,1,No
0.2,0.3,54,1017.6,8,Yes
0,10.7,28,1015.2,1,No
0,11.5,14,1016.4,1,No
0,12.5,21,1023.3,0,No
0,11.1,46,1016.9,3,Yes
0,10.9,22,1018.7,0,No
0,6.8,8,1014.2,4,No
1,1.8,40,1014.6,7,No
3.4,3,65,1023.5,7,No
1.2,8.1,44,1014.3,1,No
0,12.2,36,1023.1,0,No
0,9.9,33,1030.5,3,No
0.2,9.5,43,1023.3,3,No
0,13.4,58,1010,3,No
0.2,10.2,50,1032,3,No
0,8.2,30,1022,4,No
0,10.2,25,1016.5,1,No
0,10,40,1027.1,4,No
0,5.1,36,1026.4,7,Yes
0,6,58,1026.2,7,No
0,13.1,36,1015,2,No
0,11.3,14,1025.2,0,No
0,9.7,50,1027.2,0,No
0,12.9,20,1017,4,No
0,6.6,38,1008.9,6,No
1,7.6,40,1013.2,7,Yes
0,11,30,1012,1,No
0,10.3,34,1020,2,No
0,5.8,50,1032.6,5,No
0,12,55,1012.4,3,No
0.2,9.1,67,1015.8,3,Yes
1,9.8,20,1017.7,1,No
0,9.6,55,1014.7,6,No
0,6.5,74,1032.2,5,No
0,12.3,49,1000.9,7,No
0,11.2,31,1013.4,3,No
0,7.4,39,1020.3,7,No
3,11.7,62,1013.4,6,No
0,0.8,48,1024.1,7,No
2.4,7.6,70,1024.5,3,Yes
0,11.8,63,1018.4,1,No
0,12.2,29,1012.8,1,No
0,12.2,10,1009.1,1,No
0,3.4,60,1008.6,6,Yes
0,11.9,65,1020.6,1,No
0.2,10.2,48,1024.4,2,No
0,9.9,49,1024.4,2,No
0,11.2,38,1019.7,1,No
0,10.8,52,1023.3,3,No
2.2,3,53,1025,4,No
4.6,8.4,57,1015.1,6,Yes
0,3.9,56,1032,7,No
1.6,4,69,1006.9,7,Yes
25,7.7,54,1010.9,4,No
0.2,13.4,28,1012.1,1,No
42,0,94,1005.3,8,Yes
1,0.4,57,1024.6,7,No
0,10.1,33,1016.1,3,No
0,9.3,47,1016.3,5,No
0,12.5,50,1017.7,1,No
0.2,9.5,67,1019.7,1,No
0.4,6.1,67,1033.2,6,No
91.6,0,71,1006.7,8,Yes
0,11.5,30,1013.8,2,No
0,0.2,74,1027.7,7,No
0,10.9,29,1016.2,0,No
0.8,6.6,62,1027.3,7,No
0,10.7,63,1017.3,1,No
0.2,13.2,52,1024.4,1,No
0,8.4,54,1027.8,1,No
0,9.6,49,1019.3,6,No
0,8.5,61,1013,5,Yes
1.6,4.5,54,1017.1,5,No
0.2,0,92,1003.4,7,Yes
3,8.4,67,1017.9,2,No
0,5.5,54,1029.7,3,No
10.6,0,85,1023.2,8,No
0.6,8.4,72,1024.5,3,Yes
0,12.2,19,1018.4,0,No
45.2,0,87,1015.7,8,Yes
0,3.2,54,1019.7,7,No
0,13.2,21,1017,0,No
0.2,5.5,53,1019.8,4,No
1.2,11.8,57,1022.1,1,No
1.4,10.7,32,1018.4,4,Yes
0,7.9,28,1017.4,6,No
0,8.8,49,1020.2,3,No
0,12.3,44,1015.9,5,No
0,9.2,59,1012.2,3,Yes
0,10.9,63,1020.4,2,No
0,7.4,42,1016,6,No
0,9.5,59,1016.9,1,No
0,13.1,9,1012.8,0,No
12.6,3.7,79,1016.9,7,Yes
1.4,7.9,61,1016.8,3,No
0,6.7,50,1011.8,7,No
0,10.7,49,1007.6,5,Yes
0,9.3,53,1028.4,3,No
0,8,36,1018.7,1,No
0,12.5,38,1023.1,2,No
0,10.1,55,1018.6,5,No
4,3.8,57,1019.9,6,No
0,9.5,22,1022.1,3,No
0,13.1,28,1017.5,1,No
0.2,13.4,37,1023.6,1,No
0,7.7,44,1013.3,7,No
2.6,7.8,50,1014,2,No
0,11.1,32,1019.2,0,No
0,13.1,45,1021.1,2,No
0,12.6,35,1023,6,No
0,10.8,66,1004.3,6,Yes
5,7.1,55,1018,6,Yes
0.6,8.5,51,1005.6,2,No
0,3.7,55,1021.8,6,No
0,7,56,1015.3,5,No
0,7.2,31,1015.5,7,No
0,3.7,45,1017.4,7,No
0,3.9,30,1015.5,7,No
0.8,4.1,74,1011.9,8,Yes
0,5.9,36,1014,7,No
0.4,2.2,88,1027,8,Yes
0,8.8,44,1020.9,7,No
0,13,42,1019.1,0,No
0,2.2,64,1013.5,7,No
0,11.7,45,1024.9,2,No
0,13,29,1012.7,1,No
0.4,9.3,77,1021.5,5,No
3.4,6.9,89,1005.1,7,Yes
2.4,7.2,63,1022.5,2,No
0.4,7,56,1014.7,7,No
0,5.9,57,1016.1,6,No
0,11.9,50,1013.4,1,No
0,9.6,34,1022.4,2,No
0,0,64,1020.8,7,No
0.2,11.6,48,1024.3,2,No
13.8,1.4,87,1017,8,Yes
0,10.9,29,1026.1,5,No
0,9.1,52,1027.7,2,No
11.6,2.1,73,1008.1,8,Yes
4,2.5,67,1011,7,Yes
0,10.9,17,1006.7,4,No
1.8,10.7,50,1007.9,4,Yes
0,10.5,47,1011.1,3,No
0,9.7,53,1015,4,No
0.4,0,79,1006.1,8,Yes
0,2.8,51,1011.6,7,No
0.4,11.7,36,1014.4,4,No
0.2,7,63,1026.2,2,No
4,1.7,61,1017.9,6,Yes
0.2,11.6,49,1010.4,1,No
1,8.2,45,1023.1,7,No
0,11.2,20,1028.5,0,No
0.6,7.5,65,1032.9,2,No
0,11.3,9,1017.5,3,No
0,7.8,35,1024.8,5,Yes
0,6.9,52,1038.3,5,No
0,5.5,60,1018.5,7,No
0,9.3,23,1009.8,4,Yes
0,10.9,55,1015.2,1,No
0,4.8,27,1022.9,7,No
27.2,0.7,71,1013.7,6,Yes
0,10.2,41,1020.7,1,No
0,12.9,10,1024.6,6,No
0,2.3,93,1009.9,8,Yes
0,9.8,49,1015.7,4,No
5.2,0,83,1015.6,8,No
0,9.6,36,1011.8,6,No
0,8.5,36,1017.8,6,Yes
0.2,1.5,83,1018.1,6,Yes
0,4.1,20,1003.2,7,No
0,11.2,46,1014.9,1,No
0,12.9,43,1016.8,1,No
0.8,5.4,43,999.7,7,Yes
0,11,34,1030.4,1,No
0,10.3,25,1014.5,0,No
0,9.8,52,1019.7,2,No
2.6,6.9,47,998.7,7,No
0,10.7,63,1016.8,1,No
0,10.3,70,1015.3,1,No
0,11.2,60,1022.2,4,No
0,11,34,1014.9,5,No
0.4,12.1,26,1019.1,3,No
0.4,0,89,1011.5,8,Yes
0,9.2,55,1008.2,6,Yes
0,11.4,25,1025.3,0,No
0,11.1,28,1016.7,2,No
0.4,10.8,48,1014.5,1,No
0,10.5,62,1014.4,2,No
1.8,6.7,51,1014.9,4,No
0,11.2,45,1021.9,7,No
0,10.2,59,1013.2,1,No
0,12,23,1024.5,1,No
0,8.3,41,1010.8,6,No
0,10.3,26,1011.3,1,No
0,11.5,9,1009.7,6,No
0,1.9,75,1008.7,8,Yes
0,6.2,39,1018.6,5,No
0,3.4,39,1012,7,Yes
0,10.1,72,1020.7,6,No
0,13.1,57,1007,1,No
2,5.9,82,1008.4,8,Yes
0,10.7,52,1014.1,6,No
0.2,11.7,54,1023.6,2,No
0,5.8,15,1017.2,7,No
3.4,5.7,63,1010.3,3,Yes
1,7.5,64,1022.1,5,No
0,8,47,1025.7,1,No
7,5.5,59,1014,3,No
0,11.2,42,1012.7,2,No
0,11,51,1011.6,3,No
