@relation 'table_train-weka.filters.unsupervised.attribute.Remove-R1-2,5-11,14'

@attribute u numeric
@attribute g numeric
@attribute class {STAR,GALAXY,QSO}
@attribute redshift numeric

@data
0.686437,0.749879,GALAXY,-0.188792
0.385307,0.236335,GALAXY,-0.152922
0.455693,0.637757,GALAXY,-0.001084
-2.013134,-2.178652,GALAXY,-0.29902
0.226335,0.481537,STAR,-0.368174
0.095991,0.328644,GALAXY,-0.23887
1.09027,0.888497,GALAXY,-0.163902
1.058278,1.045929,GALAXY,-0.026386
0.76549,0.023656,GALAXY,-0.07091
0.811368,0.154941,GALAXY,-0.160377
0.688595,0.975355,STAR,-0.368043
-1.251818,-0.086489,QSO,1.519809
0.879283,0.867251,STAR,-0.368578
0.963205,0.71642,GALAXY,-0.102148
0.641221,-0.47199,STAR,-0.368234
0.139905,1.297679,GALAXY,0.17989
0.503561,0.493782,GALAXY,-0.252834
1.036098,0.266945,GALAXY,-0.074816
-0.674113,-0.322211,GALAXY,-0.3267
-2.603122,-2.157671,STAR,-0.367759
0.762428,0.354344,STAR,-0.367653
0.777231,-0.058621,GALAXY,-0.089453
0.792238,0.603023,GALAXY,-0.017107
1.013809,0.716324,GALAXY,-0.249801
-1.601442,-1.483156,STAR,-0.368094
0.036635,0.055478,GALAXY,-0.26013
0.116254,-0.269397,GALAXY,-0.188573
-0.007857,0.186019,STAR,-0.367214
0.748071,0.756819,GALAXY,0.165797
0.207638,-0.614063,GALAXY,-0.26252
-0.099302,-0.815093,GALAXY,-0.160335
1.13234,0.086248,GALAXY,-0.035464
1.03922,0.340782,GALAXY,-0.111221
-0.272848,-0.018455,GALAXY,-0.243207
1.072924,0.39873,GALAXY,-0.061365
0.260424,0.246039,GALAXY,-0.181736
0.64321,0.522649,STAR,-0.368044
0.685039,0.867644,STAR,-0.365583
0.751205,0.853083,GALAXY,-0.145961
-1.174875,-1.522312,GALAXY,-0.308893
1.15775,1.071852,GALAXY,0.012823
-0.60163,-0.796769,GALAXY,0.007401
-0.709071,-0.511635,GALAXY,-0.293911
0.447942,0.626374,STAR,-0.366833
0.8859,0.814458,GALAXY,-0.033394
1.093187,0.395924,STAR,-0.36829
0.893989,0.716473,GALAXY,-0.244777
-0.96484,-0.712686,STAR,-0.36803
-1.931394,-1.404079,STAR,-0.366716
-0.463042,-0.59069,GALAXY,-0.264823
0.405209,0.483355,GALAXY,-0.079413
0.389237,-0.387822,GALAXY,-0.174526
1.012471,0.086311,GALAXY,-0.176948
-0.778697,-0.695436,STAR,-0.368602
-0.875927,-0.876771,GALAXY,-0.234095
0.305592,0.230021,GALAXY,-0.166229
-0.374804,-0.596919,GALAXY,-0.20705
1.10459,1.178064,STAR,-0.369665
-0.616626,-0.440157,GALAXY,-0.157667
0.810115,0.166706,GALAXY,-0.121204
-0.493021,-0.983791,GALAXY,-0.205835
0.086492,0.219223,STAR,-0.367724
0.610868,0.031223,STAR,-0.367314
-1.770529,-1.76067,STAR,-0.368231
1.024839,1.932187,QSO,1.541632
0.944376,0.189462,GALAXY,0.023082
1.002695,1.87626,QSO,1.402481
1.05782,1.136123,GALAXY,0.085802
-0.674053,-0.593847,STAR,-0.368443
1.017739,0.958944,GALAXY,-0.089997
-0.103255,-0.002374,GALAXY,-0.298899
0.54017,-0.203202,GALAXY,-0.157245
1.00161,0.115848,GALAXY,-0.176657
0.658784,0.87011,STAR,-0.367859
-1.174586,-1.253365,GALAXY,-0.173343
-0.167915,-0.001715,STAR,-0.37103
-1.541773,-1.767589,STAR,-0.368114
0.32418,0.28562,GALAXY,-0.088773
0.717345,-0.109,GALAXY,-0.119444
-0.607079,0.530865,QSO,2.46791
0.271888,0.532013,STAR,-0.367328
-1.505586,-1.338968,GALAXY,-0.179854
-0.769668,-0.510954,GALAXY,-0.331804
0.458911,0.284451,GALAXY,-0.147985
0.600755,-0.158222,GALAXY,-0.049001
1.040256,0.928684,STAR,-0.366171
0.870025,1.139376,STAR,-0.368617
0.89335,1.851325,QSO,5.183353
0.169474,0.365558,GALAXY,-0.094075
1.008963,0.977342,GALAXY,-0.070366
-0.67468,-1.023234,GALAXY,-0.198518
0.612339,-0.156999,GALAXY,-0.127914
0.895677,1.140077,STAR,-0.367232
0.819505,1.710612,QSO,2.802081
0.132238,0.304262,STAR,-0.367907
0.90092,0.684885,GALAXY,-0.151267
0.609844,0.068976,STAR,-0.367713
0.191003,-0.381519,GALAXY,-0.066583
0.517664,-0.098276,GALAXY,0.021049
0.161904,-0.170179,GALAXY,-0.238267
0.420181,0.21951,GALAXY,-0.138816
-4.198094,-3.643204,STAR,-0.366882
0.205493,-0.12252,GALAXY,-0.147384
0.525066,0.367205,STAR,-0.367853
0.973885,0.192056,GALAXY,-0.217581
-2.437387,-2.179226,STAR,-0.367815
-2.08041,-1.447486,STAR,-0.367411
-2.231342,-1.952177,STAR,-0.366963
-0.087018,0.725507,QSO,5.442626
0.984107,0.841136,STAR,-0.368338
-0.269895,-0.1166,STAR,-0.367532
-1.11435,-0.768933,STAR,-0.357212
1.053998,1.918976,QSO,1.541927
-0.433098,-0.361335,GALAXY,-0.193056
0.171475,0.041544,GALAXY,-0.180956
0.8592,1.901003,QSO,4.226761
-0.604572,-0.810735,GALAXY,-0.222966
0.567328,0.476946,GALAXY,-0.102099
1.172939,0.689678,STAR,-0.368813
0.263631,0.453775,GALAXY,-0.281809
1.162307,0.653753,GALAXY,-0.032115
0.29678,0.103243,GALAXY,-0.093599
0.61381,1.543583,QSO,1.61751
-0.587864,-0.301283,STAR,-0.369416
0.777098,-0.060194,GALAXY,-0.157787
0.235171,0.303231,STAR,-0.366102
-0.242158,-0.028882,GALAXY,-0.278531
-0.626631,0.575133,QSO,0.52444
-2.226834,-2.261098,STAR,-0.36798
-0.065959,0.080221,GALAXY,-0.17627
0.375122,0.134534,GALAXY,-0.269812
0.868132,1.532423,QSO,1.296714
0.333703,-0.292079,GALAXY,-0.202744
0.269128,1.467418,QSO,1.964982
-0.542552,-0.110733,GALAXY,-0.263332
0.387947,0.572635,GALAXY,-0.22723
0.730906,0.695109,GALAXY,-0.303663
0.156359,-0.231708,GALAXY,-0.243234
-2.636766,-2.31049,STAR,-0.36762
-1.588809,-1.481434,GALAXY,-0.272684
0.706146,0.263066,GALAXY,-0.153619
0.421627,0.509151,STAR,-0.368421
0.67589,0.722542,GALAXY,-0.134255
0.560626,0.870354,STAR,-0.369605
0.255108,0.605691,STAR,-0.367031
1.132689,2.009553,QSO,4.028332
0.291464,-0.422737,GALAXY,-0.230025
0.898533,0.740802,GALAXY,-0.204364
-0.403927,-0.496925,STAR,-0.368084
1.09866,0.868207,STAR,-0.368135
0.158818,0.115466,GALAXY,-0.236806
1.126529,1.654844,QSO,6.255557
0.816359,0.880239,STAR,-0.367587
-0.283661,-0.156489,GALAXY,-0.167157
-0.44238,-0.360782,STAR,-0.368136
-0.262252,-0.495224,GALAXY,-0.204959
0.020555,0.949123,QSO,1.323184
-0.070552,-0.381338,STAR,-0.368314
1.170443,1.353309,STAR,-0.368263
0.135071,0.455901,GALAXY,-0.06655
0.580648,0.06414,GALAXY,-0.251186
-1.778641,-1.842011,STAR,-0.368461
-1.128574,-0.655174,STAR,-0.366164
0.376001,0.586421,GALAXY,0.015922
0.871544,0.526082,STAR,-0.367688
0.386537,0.035018,GALAXY,-0.263369
0.531635,-0.34045,GALAXY,-0.081113
0.913023,0.817828,GALAXY,-0.228577
-0.228126,-0.465645,STAR,-0.366947
0.423809,0.407509,GALAXY,-0.133458
-0.713712,-0.621535,STAR,-0.366345
-0.11097,-0.444494,GALAXY,-0.314199
0.90755,0.643571,GALAXY,-0.047028
-1.467989,-1.273793,STAR,-0.36528
0.127465,0.21462,GALAXY,-0.156748
1.109159,1.25915,STAR,-0.369534
0.262317,0.359648,GALAXY,-0.272122
0.533492,0.246453,GALAXY,-0.055463
1.138608,0.874266,STAR,-0.367811
0.467518,0.560721,GALAXY,-0.147978
0.936432,1.251253,STAR,-0.367855
0.297443,0.141538,GALAXY,-0.133024
0.863347,0.787015,GALAXY,-0.230599
0.898992,1.020356,GALAXY,0.020911
0.073377,0.412749,STAR,-0.369612
1.17019,1.004753,GALAXY,-0.194716
0.464517,0.254116,GALAXY,-0.226971
-0.465175,-0.970282,GALAXY,-0.18805
0.995619,2.085856,QSO,4.715163
-2.573192,-2.452042,STAR,-0.368217
-1.220296,-0.88267,STAR,-0.366713
-1.555334,-0.971663,STAR,-0.367598
-1.250805,-1.541571,STAR,-0.367747
0.598127,1.570208,QSO,0.774327
0.089964,-0.540088,STAR,-0.36859
0.560529,-0.543351,STAR,-0.368325
-0.783326,-0.77852,GALAXY,-0.205439
-0.080424,0.184913,STAR,-0.368449
-1.260304,-1.529093,STAR,-0.366748
-0.102568,-0.371836,STAR,-0.368002
0.459008,0.76918,STAR,-0.369802
0.635676,0.883343,STAR,-0.368668
0.011707,1.318309,QSO,4.211431
0.957636,-0.073533,GALAXY,-0.085034
-1.947378,-1.923416,GALAXY,-0.293652
-1.046472,-1.06071,STAR,-0.366074
0.415118,0.403236,GALAXY,-0.239453
-0.197677,-0.897295,GALAXY,-0.200327
0.452438,0.619465,GALAXY,-0.053243
0.043012,-0.127016,GALAXY,-0.240835
0.562458,0.880133,STAR,-0.368297
-0.081931,-0.492333,GALAXY,-0.210357
1.080892,0.980712,GALAXY,-0.276766
1.026358,0.32029,GALAXY,-0.190008
-0.417331,-0.315536,GALAXY,-0.273772
0.517941,0.831794,STAR,-0.367978
0.729869,1.751777,QSO,2.806695
0.914988,2.051154,STAR,-0.368009
0.870772,0.779883,GALAXY,-0.162042
0.860948,0.543258,STAR,-0.367571
-1.145896,-0.849158,STAR,-0.367591
0.86859,0.840605,GALAXY,-0.028875
-2.030866,-2.028777,GALAXY,-0.2662
0.508081,0.399601,GALAXY,-0.116554
-0.807603,-0.489612,STAR,-0.370164
-0.513995,-0.129206,STAR,-0.367796
0.700541,0.301637,GALAXY,-0.086746
-2.17459,-2.575738,GALAXY,-0.28165
-1.263354,-0.871924,STAR,-0.370945
-0.42096,-0.868438,STAR,-0.367873
0.425388,0.83071,STAR,-0.367558
-0.597423,-1.148258,GALAXY,-0.220064
0.908792,0.732926,STAR,-0.36812
-0.273885,0.149275,STAR,-0.367674
-0.464597,0.82108,QSO,3.182153
0.917013,0.07801,GALAXY,-0.273932
0.800134,0.018958,GALAXY,-0.134433
0.505767,0.303912,GALAXY,-0.233484
1.097117,1.393645,STAR,-0.366992
0.563121,-0.046908,GALAXY,-0.180059
0.713065,1.049096,STAR,-0.369107
0.717357,0.148383,GALAXY,-0.188923
0.828859,0.186539,STAR,-0.367591
0.530273,0.662968,STAR,-0.367696
0.262823,1.430856,QSO,2.478869
0.239619,0.06702,STAR,-0.368102
-1.620211,-1.558014,GALAXY,-0.326712
-0.019851,-0.081366,STAR,-0.367542
0.782559,-0.021835,STAR,-0.367744
0.194656,-0.539173,GALAXY,-0.113621
0.181444,0.465988,STAR,-0.366413
1.159341,0.438768,GALAXY,-0.173497
0.439817,0.094272,GALAXY,-0.13293
0.827678,0.574379,GALAXY,0.048931
-1.769516,-1.840959,STAR,-0.36745
0.834404,0.771497,GALAXY,-0.169788
0.159276,0.214227,GALAXY,-0.235675
-1.416613,-0.937163,STAR,-0.36699
0.461419,0.362242,GALAXY,-0.19582
1.104289,0.42461,GALAXY,-0.237099
0.927645,0.675553,GALAXY,-0.108769
0.736185,2.001337,QSO,4.398452
-0.624895,-0.903959,STAR,-0.367961
0.538036,0.673321,GALAXY,-0.058581
0.743068,0.8106,GALAXY,0.009617
0.73533,0.6581,GALAXY,-0.2367
-0.99512,-0.750588,STAR,-0.368296
0.90403,0.663702,STAR,-0.368173
0.485202,0.489349,GALAXY,-0.30281
0.820482,1.694276,QSO,0.784224
-0.57499,-1.1067,GALAXY,-0.165638
1.04685,0.859524,GALAXY,-0.154277
0.493375,1.43346,QSO,1.25136
0.515314,-0.098723,GALAXY,-0.250787
-0.045708,0.073143,STAR,-0.366885
0.869085,0.540282,GALAXY,-0.256693
-0.898469,-0.471671,STAR,-0.368447
0.398507,1.681394,QSO,4.394038
-1.247743,-0.900983,STAR,-0.368322
-1.740284,-1.760999,STAR,-0.367267
-0.431423,-0.218667,GALAXY,-0.281434
-1.630095,-1.464545,GALAXY,-0.245878
0.719008,0.861756,GALAXY,-0.120268
-1.231663,-1.196821,STAR,-0.367819
1.062882,1.074244,STAR,-0.366865
0.995173,0.639851,GALAXY,-0.13835
0.887938,0.498905,GALAXY,-0.060605
0.675998,0.899604,STAR,-0.366448
0.617583,0.879899,STAR,-0.366534
-0.88774,0.092986,QSO,1.191808
-0.142661,-0.000408,GALAXY,-0.259128
-0.163599,0.132514,STAR,-0.367328
-0.351057,-1.276557,GALAXY,-0.211214
-2.4935,-1.847857,STAR,-0.369899
-1.420844,-1.142561,STAR,-0.36903
0.861973,1.001841,STAR,-0.370095
-1.975187,-1.947203,STAR,-0.367733
-1.627022,-1.685047,GALAXY,-0.345467
-0.372598,0.53434,QSO,1.901561
-0.02307,0.06228,STAR,-0.367302
0.04963,-0.351206,STAR,-0.367791
0.158505,0.32333,GALAXY,-0.321932
-0.748935,-1.357568,GALAXY,-0.240632
0.92351,0.047432,GALAXY,-0.125501
0.147789,0.248143,GALAXY,0.021203
-2.622144,-2.137211,STAR,-0.368345
0.484635,-0.315993,GALAXY,-0.074881
-2.322533,-2.382435,STAR,-0.3684
-0.69698,0.492761,QSO,3.819981
0.975525,0.596529,GALAXY,-0.20187
0.178648,0.111352,STAR,-0.368197
0.76919,0.302519,GALAXY,0.041527
0.408621,0.558701,GALAXY,-0.306239
0.323903,-0.052732,GALAXY,-0.263478
-0.337471,0.095027,STAR,-0.370456
-0.696088,-1.271019,GALAXY,-0.20179
0.821,0.810547,GALAXY,-0.187306
0.612532,0.540441,STAR,-0.368002
0.972475,1.220823,STAR,-0.367374
0.422435,1.624595,QSO,3.349657
-1.986386,-2.048451,STAR,-0.367957
0.869603,0.963854,GALAXY,-0.147175
0.203588,0.131866,GALAXY,-0.104644
0.798482,0.529058,STAR,-0.36855
-1.281689,-1.664991,GALAXY,-0.318049
1.158787,1.215147,STAR,-0.366443
-0.786448,0.558956,STAR,-0.368199
0.866155,0.147447,GALAXY,-0.242974
-3.342355,-2.747816,STAR,-0.368149
-0.184236,-0.890695,STAR,-0.368219
0.00844,-0.791444,GALAXY,-0.141192
-0.558512,-0.48975,STAR,-0.368137
1.163862,0.53348,GALAXY,0.016956
0.818468,0.105496,GALAXY,-0.164089
-0.693991,-0.600054,GALAXY,-0.315662
1.087377,1.162111,STAR,-0.368098
-3.318078,-2.770221,STAR,-0.367789
-0.589082,-1.25802,GALAXY,-0.183462
0.43561,0.547265,GALAXY,-0.249686
-0.11672,-0.009878,GALAXY,-0.230824
-0.809785,-0.992995,STAR,-0.367543
-0.89836,-0.826274,STAR,-0.367561
-2.000381,-2.17609,STAR,-0.367776
-1.752556,-1.386776,STAR,-0.366893
1.110015,0.746265,GALAXY,-0.094624
-1.947257,-2.139868,STAR,-0.367915
1.017233,1.310837,STAR,-0.366953
0.360391,0.243998,GALAXY,-0.230205
0.759318,1.726236,QSO,3.517191
0.205637,0.248175,GALAXY,-0.243881
-0.978329,0.41936,STAR,-0.367211
-2.434567,-2.482429,STAR,-0.368173
-0.311506,-0.204254,GALAXY,-0.24639
1.089016,1.298635,STAR,-0.369477
0.556069,0.783146,STAR,-0.368912
1.034651,-0.177619,STAR,-0.36773
-1.109516,-0.714142,STAR,-0.366914
0.933985,0.587154,GALAXY,0.04226
0.396422,0.512573,GALAXY,-0.252579
0.170234,-0.088753,GALAXY,-0.132065
0.106623,0.046422,GALAXY,-0.202627
1.015774,0.804499,STAR,-0.365787
-1.215703,-0.939321,STAR,-0.368311
0.361826,1.300687,QSO,0.317261
0.004149,-0.151016,STAR,-0.368438
-0.235564,-0.793326,GALAXY,-0.142799
-0.439367,-0.17713,GALAXY,-0.167224
-0.23249,-0.690695,STAR,-0.368381
0.852884,0.516282,GALAXY,-0.114766
0.866915,0.522777,GALAXY,-0.286708
-1.207807,-1.474196,GALAXY,-0.282221
0.578454,0.702549,GALAXY,-0.081317
-1.769516,-1.945587,STAR,-0.368007
-0.135368,0.957701,QSO,1.065842
-0.58702,-0.295756,GALAXY,-0.245607
-1.811284,-1.84875,STAR,-0.368227
-0.527424,0.475075,QSO,2.659025
-0.419007,0.375166,QSO,-0.049065
1.128952,1.933739,QSO,1.399338
-0.132704,0.214036,STAR,-0.366321
-2.661309,-2.007956,STAR,-0.367298
-0.379011,-1.365646,GALAXY,-0.234734
-0.186864,0.036941,GALAXY,-0.314207
0.654144,1.816431,QSO,4.39509
0.858742,0.089202,GALAXY,-0.127179
-0.25426,0.04943,STAR,-0.368394
0.196018,-0.108055,STAR,-0.367956
1.138849,1.061808,GALAXY,-0.206759
0.289029,-0.03409,GALAXY,-0.139703
1.158739,0.226769,GALAXY,-0.045047
0.374049,0.021041,STAR,-0.367574
0.278783,0.587462,GALAXY,0.133862
0.800061,-0.27282,GALAXY,-0.176691
0.687293,0.418828,GALAXY,-0.067061
-0.046118,-0.623746,GALAXY,-0.17253
0.536059,-0.179128,GALAXY,-0.264186
-2.543116,-1.983797,STAR,-0.368347
0.83127,0.475383,GALAXY,-0.025792
-0.680755,-0.456748,GALAXY,-0.195232
-0.095275,-0.068303,STAR,-0.371006
0.411827,0.101978,GALAXY,-0.122026
-0.65743,-0.368307,STAR,-0.367867
-0.418633,0.764068,QSO,0.657484
-0.29416,-0.224172,STAR,-0.368002
-0.857279,-1.400508,GALAXY,-0.17744
-0.180753,-0.107916,STAR,-0.365331
0.692103,-0.177545,GALAXY,-0.199001
-0.947096,-0.788319,STAR,-0.368276
0.311246,-0.589245,GALAXY,-0.20096
0.94974,0.140656,STAR,-0.368062
0.123523,-0.127388,STAR,-0.368548
0.703422,1.867693,QSO,4.948676
0.344479,0.3585,GALAXY,-0.243634
-0.481533,-0.685445,GALAXY,-0.266159
0.934962,0.551123,GALAXY,0.012444
0.049763,-0.018976,GALAXY,-0.159017
0.598019,0.614959,STAR,-0.364251
0.731472,0.199453,GALAXY,0.024129
1.010121,1.11967,STAR,-0.368252
0.210688,0.343078,GALAXY,-0.23574
0.674467,-0.508478,STAR,-0.368304
-0.111693,0.051811,GALAXY,-0.251953
-0.873528,-1.542921,GALAXY,-0.170836
-0.776443,-0.677335,GALAXY,-0.244719
1.181895,1.633969,QSO,6.729651
0.827099,-0.033388,GALAXY,-0.165308
1.118236,2.054693,QSO,4.049589
1.088305,0.148266,GALAXY,-0.367953
1.019764,-0.179894,STAR,-0.366929
-1.446255,-1.348406,STAR,-0.368019
0.961204,1.94288,QSO,4.536751
0.945931,1.236341,STAR,-0.365182
0.132552,0.152613,GALAXY,-0.057674
0.725192,0.255317,GALAXY,-0.150581
0.802352,-0.078762,STAR,-0.367877
-0.531137,-0.358657,STAR,-0.368373
-0.218423,-0.476135,STAR,-0.367958
0.356353,0.667432,STAR,-0.36548
0.670767,0.615533,STAR,-0.367983
0.941459,0.472163,GALAXY,0.095693
0.140809,0.456539,STAR,-0.367292
0.933684,1.817483,QSO,4.258877
-0.199907,-0.423459,GALAXY,-0.246571
-0.177293,-0.110202,STAR,-0.366666
-0.329793,0.936996,QSO,4.634197
-0.627668,-0.806027,STAR,-0.368022
0.917398,1.890651,QSO,4.142904
1.028636,1.059278,STAR,-0.367661
0.747107,0.568937,GALAXY,-0.176779
-0.341449,-0.138516,GALAXY,-0.277184
-0.54072,-1.266343,GALAXY,-0.228948
0.822507,1.877142,QSO,3.683356
0.135397,0.01156,GALAXY,-0.121015
1.005239,0.72218,STAR,-0.369583
1.054481,0.439161,GALAXY,-0.246104
0.579021,0.632081,GALAXY,-0.299779
-1.923715,-1.600411,STAR,-0.367475
0.568076,0.060526,GALAXY,-0.135749
-1.766502,-1.195099,STAR,-0.368408
1.178074,0.329856,GALAXY,-0.210945
0.323577,0.460769,GALAXY,-0.232381
-2.013303,-2.351144,GALAXY,-0.265534
0.936384,1.054517,STAR,-0.368218
0.554382,0.745,GALAXY,-0.278155
-0.529967,-1.238442,GALAXY,-0.138547
0.914457,1.838581,QSO,3.806378
-0.379999,-0.461701,STAR,-0.36784
0.70347,-0.031868,GALAXY,-0.242484
1.121684,0.645017,GALAXY,-0.018393
-1.050872,-1.012818,GALAXY,-0.180995
0.980804,0.36001,GALAXY,-0.17413
-1.665427,-2.15934,STAR,-0.369049
0.307268,0.198401,GALAXY,-0.187421
-0.018465,-0.312008,STAR,-0.367838
1.107737,0.529005,GALAXY,-0.211425
0.514361,-0.336251,GALAXY,-0.216329
-1.475559,-1.068979,GALAXY,-0.302382
0.783125,0.029491,GALAXY,-0.144513
0.711872,0.394563,GALAXY,-0.090681
-0.68947,-0.325878,GALAXY,-0.267154
-0.98966,-0.716108,STAR,-0.368324
0.112469,0.043478,STAR,-0.369077
0.004294,0.107664,STAR,-0.368871
-1.033815,-1.425283,GALAXY,-0.246031
0.265921,0.451161,STAR,-0.367055
1.085979,0.349732,GALAXY,-0.14408
0.693115,0.295058,STAR,-0.367915
-0.183212,-0.468493,GALAXY,-0.165795
0.722721,0.091094,GALAXY,-0.166366
0.667789,2.158535,STAR,-0.36956
1.177411,0.554046,GALAXY,-0.195347
-2.06668,-1.745343,STAR,-0.368274
0.395843,1.553138,QSO,4.343605
0.739175,1.797852,QSO,3.780539
-0.671654,0.602077,QSO,2.412434
-1.021182,-1.600092,GALAXY,-0.206634
0.214654,0.228299,GALAXY,-0.112789
0.826099,0.820325,GALAXY,0.015433
0.013575,0.409698,GALAXY,-0.078822
-0.515948,-0.677346,GALAXY,-0.199456
0.355027,0.657293,STAR,-0.369666
0.304917,0.336573,GALAXY,-0.117128
-0.064898,0.075077,STAR,-0.368818
0.493049,0.513838,GALAXY,-0.119449
0.807704,0.260823,GALAXY,-0.125651
-0.947253,-1.558938,GALAXY,-0.22873
0.28921,-0.431962,GALAXY,-0.218858
-2.378839,-2.701581,GALAXY,-0.265842
0.924884,0.747487,GALAXY,-0.238086
0.663016,0.408795,GALAXY,-0.196223
0.193077,1.408259,QSO,2.500028
0.006548,-0.969453,STAR,-0.368027
0.655626,0.001814,GALAXY,-0.078875
0.540724,1.835733,QSO,4.384819
0.216956,0.416766,STAR,-0.366604
0.276372,-0.111477,GALAXY,-0.250041
-2.328006,-1.977462,STAR,-0.367685
-0.371923,-0.252774,STAR,-0.36729
-1.75129,-2.071579,STAR,-0.36812
1.178833,0.255041,STAR,-0.367608
0.887721,1.165437,STAR,-0.367606
0.862346,0.143749,STAR,-0.368193
-0.451976,-0.125443,STAR,-0.367452
-1.208133,-1.222712,GALAXY,-0.265801
0.844952,-0.070716,GALAXY,-0.118913
-0.683913,-0.269599,STAR,-0.36834
-2.221024,-1.624443,STAR,-0.367068
0.409633,0.177962,GALAXY,-0.27158
-2.513426,-2.397591,STAR,-0.368278
-1.654915,-1.221373,STAR,-0.364698
0.900993,1.557538,GALAXY,0.187639
0.502054,-0.28685,GALAXY,-0.082181
0.64221,-0.035684,GALAXY,-0.022575
1.178001,0.511128,GALAXY,-0.14947
0.752194,0.073153,GALAXY,-0.175674
-0.593385,0.799068,QSO,0.155059
0.478042,0.473353,GALAXY,-0.286325
-0.575726,-0.710847,STAR,-0.368279
-1.289018,-0.834352,STAR,-0.366524
-2.425574,-2.10744,STAR,-0.368351
0.07633,0.365866,GALAXY,-0.187725
-0.625004,-0.519989,STAR,-0.367687
0.858453,0.002483,GALAXY,-0.114217
-2.509038,-0.623873,STAR,-0.367908
-0.039946,1.196739,QSO,0.367948
0.574766,0.103742,GALAXY,-0.084075
-1.151212,-1.585053,GALAXY,-0.249775
-0.412474,0.830656,QSO,2.744695
0.705652,-0.051308,GALAXY,-0.157858
0.583035,-0.272161,GALAXY,-0.05917
-0.947699,-0.740639,GALAXY,-0.2513
-0.2045,-0.857873,GALAXY,-0.258604
0.550778,0.826883,STAR,-0.369656
-0.269328,-0.953552,STAR,-0.368107
0.6942,0.886648,STAR,-0.368616
1.161246,0.204874,GALAXY,-0.08504
0.635954,0.72183,GALAXY,-0.151071
0.984107,1.063721,STAR,-0.366009
0.216956,0.388335,GALAXY,-0.271094
-2.0898,-1.767451,GALAXY,-0.31509
1.057675,1.097573,GALAXY,-0.029916
1.093742,0.235049,GALAXY,-0.087179
-0.081955,-0.243347,GALAXY,-0.016424
0.238401,0.024655,STAR,-0.367878
-1.08636,-0.886475,STAR,-0.369236
-1.283846,-1.161385,STAR,-0.367668
0.527657,0.672173,GALAXY,-0.085409
1.077131,1.926947,STAR,-0.368433
-0.178595,-0.386961,GALAXY,-0.197242
-0.401106,-0.525409,STAR,-0.367669
0.160699,-0.179915,GALAXY,-0.206288
0.172633,1.554584,QSO,0.241298
-1.627721,-1.137821,STAR,-0.366453
0.412466,0.096483,GALAXY,-0.05048
-1.665113,-2.022464,GALAXY,-0.26595
0.821361,0.0398,GALAXY,-0.253406
0.470375,0.604978,GALAXY,-0.157958
-1.797482,-1.774966,STAR,-0.365835
-0.143698,0.292454,STAR,-0.367744
0.723504,0.806593,GALAXY,-0.312358
0.916169,0.584529,GALAXY,-0.125305
-1.027944,-0.561355,GALAXY,-0.177017
-0.645617,-0.287764,STAR,-0.369771
-0.6809,-0.69872,GALAXY,-0.235037
-2.565465,-2.012548,STAR,-0.370255
0.987374,0.632836,GALAXY,-0.213797
0.75857,-0.507936,GALAXY,-0.086142
-0.729238,-0.443484,GALAXY,-0.265268
0.586169,1.788042,QSO,4.507642
-0.954823,-1.497207,STAR,-0.367705
0.489349,0.364303,GALAXY,-0.262144
-1.009718,-1.067343,GALAXY,-0.176554
-1.499089,-1.346451,GALAXY,-0.30849
1.020005,1.991102,QSO,3.922398
0.579539,0.534383,GALAXY,-0.145932
1.039196,0.938335,GALAXY,0.007783
0.811983,1.478153,QSO,1.318496
0.914722,0.148978,GALAXY,-0.038065
0.996957,0.846929,GALAXY,-0.147842
0.584891,-0.067379,GALAXY,-0.148874
-0.203246,0.129676,STAR,-0.368304
0.817504,0.765184,GALAXY,-0.103214
0.005656,0.456337,GALAXY,-0.319437
-0.355963,0.079052,STAR,-0.370693
-0.268352,-0.483182,GALAXY,-0.096883
0.505562,-0.328769,GALAXY,-0.187463
0.288451,-0.268218,GALAXY,-0.072307
-0.920986,-1.124642,GALAXY,-0.099362
0.226202,1.428028,STAR,-0.368159
0.292043,1.327322,QSO,1.157323
-0.506196,-0.69078,GALAXY,-0.250071
-2.400863,-1.882634,STAR,-0.366681
-0.112887,-0.058121,GALAXY,-0.268591
0.181854,-0.065636,GALAXY,-0.157155
-0.315352,0.051715,STAR,-0.366983
-0.098843,0.952365,QSO,1.872399
1.001562,0.767342,STAR,-0.367605
0.702662,0.761581,GALAXY,-0.259229
-0.290881,-0.295406,STAR,-0.368127
0.793251,0.754693,GALAXY,-0.075097
0.180926,-0.170179,GALAXY,-0.170089
-2.234657,-1.752125,STAR,-0.367867
-0.479978,-0.542086,STAR,-0.367533
0.627757,0.556916,GALAXY,0.032463
1.146841,1.364746,STAR,-0.36645
-2.539825,-3.016136,GALAXY,-0.273396
0.179853,-0.465049,GALAXY,-0.154015
1.159426,0.866305,STAR,-0.36595
0.828691,0.231318,GALAXY,-0.182611
-0.323946,-0.6157,GALAXY,-0.18255
-0.767257,-0.301591,STAR,-0.367165
0.243187,-0.760802,STAR,-0.368019
0.049196,0.409805,STAR,-0.36709
0.921521,0.800737,GALAXY,-0.119747
-0.071022,0.10726,STAR,-0.369642
0.025003,0.068062,GALAXY,-0.208071
0.719792,1.108181,QSO,6.573773
0.862865,0.774261,GALAXY,-0.140646
-0.839631,-0.435651,STAR,-0.367302
