@relation 'table_train-weka.filters.unsupervised.attribute.Remove-R9,11'

@attribute ra numeric
@attribute dec numeric
@attribute u numeric
@attribute g numeric
@attribute r numeric
@attribute i numeric
@attribute z numeric
@attribute run {id1045,id1302,id756,id752,id1350,id1404,id1345,id1140,id1412,id1334,id1239,id1035,id1231,id745,id1336,id1331,id1402,id308,id1356,id1119,id1411,id727,id1332}
@attribute camcol numeric
@attribute class {STAR,GALAXY,QSO}
@attribute redshift numeric
@attribute mjd numeric

@data
0.667032,-0.582104,0.158408,0.297322,0.842315,1.10333,1.284857,id752,0.21354,STAR,-0.366021,-0.659768
-1.204522,0.97069,0.3686,0.168705,0.088695,-0.027653,-0.085024,id1345,-0.984627,GALAXY,-0.118923,-0.700114
0.567638,2.070293,1.038617,0.987578,0.767998,0.626667,0.557662,id1412,0.21354,GALAXY,0.048107,-0.630005
-3.492085,-0.008684,-1.106105,-1.406641,-1.395777,-1.306631,-1.207721,id1035,-0.385544,STAR,-0.368903,1.222597
0.723968,-0.581636,0.341683,0.628085,0.85833,0.945682,0.98158,id752,0.21354,STAR,-0.368053,-0.66043
0.179439,-0.598749,-0.720137,-0.835298,-0.773288,-0.706328,-0.630635,id752,-0.385544,STAR,-0.367874,1.310565
-1.057441,1.320002,-0.77279,-0.682788,-0.112449,0.157997,0.343241,id1331,0.812624,STAR,-0.368268,1.243762
-0.874184,1.553779,0.880572,0.853752,0.686139,0.518351,0.451618,id1345,0.21354,GALAXY,-0.149252,-0.688209
-0.037178,-0.62367,-2.004937,-1.552062,-1.189276,-0.988961,-0.828746,id756,-1.583711,STAR,-0.366995,1.01227
0.265215,-0.551436,-1.000244,-0.956911,-0.811976,-0.689852,-0.581555,id752,1.411708,STAR,-0.368255,1.075765
0.254562,1.991642,0.646754,1.63381,1.965174,1.933551,2.085735,id1302,-0.385544,QSO,4.172514,-0.412402
-0.243137,-0.590568,0.254602,-0.49905,-0.734279,-0.814222,-0.937231,id756,-0.385544,GALAXY,-0.268388,-0.682256
-0.689119,1.742941,1.136137,1.375704,1.450153,1.462084,1.502304,id1345,0.812624,STAR,-0.368788,2.475965
-0.428272,-0.541983,0.702554,0.236483,-0.078214,-0.218201,-0.353808,id756,1.411708,GALAXY,-0.195969,-0.62273
0.22337,-0.628345,0.335511,0.14106,0.098186,0.135955,0.177675,id756,-1.583711,STAR,-0.368168,0.793344
0.272979,1.98573,0.108094,0.478221,0.653806,0.764912,0.877492,id1302,-0.385544,STAR,-0.367518,2.513665
1.537367,-0.557441,1.111678,0.571828,0.397769,0.379782,0.379314,id745,0.812624,STAR,-0.368261,-0.839671
-0.29675,-0.544618,1.016955,2.150308,2.204987,2.273886,2.240818,id756,1.411708,QSO,3.073154,-0.681595
1.401403,-0.563508,0.686437,0.749879,0.703595,0.56566,0.544621,id752,0.812624,GALAXY,-0.188792,-0.827105
0.399544,-0.584626,0.385307,0.236335,0.011149,-0.167374,-0.275652,id752,0.21354,GALAXY,-0.152922,-0.827766
1.160892,1.595711,0.455693,0.637757,0.541846,0.462936,0.428202,id1345,-1.583711,GALAXY,-0.001084,1.047986
0.03941,-0.726457,-2.013134,-2.178652,-2.19573,-2.207503,-2.253258,id1140,-1.583711,GALAXY,-0.29902,-0.377347
0.667746,-0.579301,0.226335,0.481537,0.802798,0.970326,1.082123,id752,0.21354,STAR,-0.368174,-0.659768
-0.108964,-0.610126,0.095991,0.328644,0.496812,0.476554,0.496084,id756,-0.984627,GALAXY,-0.23887,-0.878694
-0.044063,2.119369,1.09027,0.888497,0.788768,0.678373,0.615537,id1350,1.411708,GALAXY,-0.163902,-0.651832
0.067604,-0.607241,1.058278,1.045929,0.834905,0.685222,0.570127,id756,-0.984627,GALAXY,-0.026386,-0.668367
0.687508,-0.577115,0.76549,0.023656,-0.4269,-0.549999,-0.69106,id1404,0.21354,GALAXY,-0.07091,-0.659768
0.093089,-0.603857,0.811368,0.154941,-0.242035,-0.420318,-0.562185,id756,-0.984627,GALAXY,-0.160377,-0.62273
-0.270273,-0.606205,0.688595,0.975355,1.11367,1.153365,1.211215,id756,-0.984627,STAR,-0.368043,0.855516
0.06234,-0.587988,-1.251818,-0.086489,0.425969,0.632672,0.707161,id756,-0.385544,QSO,1.519809,-0.659768
1.484827,-0.568189,0.879283,0.867251,0.829933,0.835141,0.804335,id752,0.812624,STAR,-0.368578,-0.622068
-0.138913,-0.606723,0.963205,0.71642,0.361058,0.104929,-0.03749,id756,-0.984627,GALAXY,-0.102148,-0.632651
1.299403,-0.56157,0.641221,-0.47199,-0.844742,-0.883775,-0.888987,id752,0.812624,STAR,-0.368234,-0.826443
0.285287,2.130738,0.139905,1.297679,1.706105,1.916846,2.0535,id1350,1.411708,GALAXY,0.17989,-0.678288
-0.975131,1.398784,0.503561,0.493782,0.409304,0.331435,0.222057,id1345,-0.385544,GALAXY,-0.252834,-0.706067
0.130161,1.992862,1.036098,0.266945,-0.226424,-0.351767,-0.517008,id1302,-0.385544,GALAXY,-0.074816,-0.412402
-0.296671,1.928091,-0.674113,-0.322211,-0.101414,-0.016927,-0.016933,id1302,0.21354,GALAXY,-0.3267,1.030128
0.969426,-0.617277,-2.603122,-2.157671,-1.795448,-1.580745,-1.385668,id752,-0.984627,STAR,-0.367759,1.132646
0.133892,-0.624347,0.762428,0.354344,0.211775,0.202844,0.223495,id756,-1.583711,STAR,-0.367653,-0.87671
0.900762,1.857466,0.777231,-0.058621,-0.502506,-0.631913,-0.752847,id1345,0.812624,GALAXY,-0.089453,2.300692
-0.170189,-0.594853,0.792238,0.603023,0.305271,0.129124,0.041678,id756,-0.385544,GALAXY,-0.017107,-0.688209
-0.503015,-0.572085,1.013809,0.716324,0.517667,0.343647,0.170068,id756,0.21354,GALAXY,-0.249801,-0.681595
-1.163512,1.243323,-1.601442,-1.483156,-0.825007,-0.500527,-0.302078,id1402,0.21354,STAR,-0.368094,-0.699453
0.032076,1.978944,0.036635,0.055478,0.059112,-0.029895,-0.105405,id1302,-0.385544,GALAXY,-0.26013,-0.413063
0.190659,-0.647192,0.116254,-0.269397,-0.450005,-0.5219,-0.612235,id1231,1.411708,GALAXY,-0.188573,-0.415048
-0.302433,-0.540247,-0.007857,0.186019,0.437089,0.565071,0.657211,id756,1.411708,STAR,-0.367214,0.83832
1.122384,-0.617484,0.748071,0.756819,0.347735,0.147728,0.034806,id752,-0.984627,GALAXY,0.165797,-0.827766
1.339094,-0.591673,0.207638,-0.614063,-0.923616,-1.051164,-1.158682,id745,-0.385544,GALAXY,-0.26252,-0.825782
0.040331,-0.644862,-0.099302,-0.815093,-1.107841,-1.197717,-1.318305,id1231,1.411708,GALAXY,-0.160335,-0.377347
-1.046847,1.285053,1.13234,0.086248,-0.488072,-0.648477,-0.818338,id1331,-0.385544,GALAXY,-0.035464,-0.709374
0.202153,-0.55076,1.03922,0.340782,-0.010507,-0.157536,-0.291444,id752,1.411708,GALAXY,-0.111221,-0.622068
-1.047305,1.275172,-0.272848,-0.018455,0.129794,0.13927,0.151375,id1331,-0.385544,GALAXY,-0.243207,-0.709374
-0.019612,-0.58894,1.072924,0.39873,-0.017324,-0.155514,-0.301008,id756,-0.385544,GALAXY,-0.061365,-0.84827
0.296924,-0.58178,0.260424,0.246039,0.03303,-0.090058,-0.189095,id752,0.21354,GALAXY,-0.181736,-0.661091
-0.776911,1.665757,0.64321,0.522649,0.552599,0.593504,0.685208,id1345,0.812624,STAR,-0.368044,-0.682918
-0.052884,-0.591931,0.685039,0.867644,0.927101,0.9604,0.996669,id756,-0.385544,STAR,-0.365583,1.046663
1.233478,-0.562607,0.751205,0.853083,0.880871,0.765158,0.769985,id752,0.812624,GALAXY,-0.145961,-0.844963
0.301437,-0.581754,-1.174875,-1.522312,-1.574399,-1.592008,-1.618021,id752,0.21354,GALAXY,-0.308893,-0.661091
-0.360526,1.910492,1.15775,1.071852,0.712135,0.553053,0.40502,id1302,0.21354,GALAXY,0.012823,-0.373379
0.03335,2.003495,-0.60163,-0.796769,-1.131012,-1.226844,-1.308917,id1302,0.21354,GALAXY,0.007401,-0.413063
1.42516,-0.540363,-0.709071,-0.511635,-0.385377,-0.376481,-0.381111,id745,1.411708,GALAXY,-0.293911,-0.82512
-0.525173,-0.572333,0.447942,0.626374,0.721532,0.780957,0.84289,id756,0.21354,STAR,-0.366833,-0.681595
1.002915,1.935051,0.8859,0.814458,0.521198,0.355938,0.223838,id1412,1.411708,GALAXY,-0.033394,-0.397851
0.512771,2.108784,1.093187,0.395924,0.151789,0.092488,0.083928,id1350,1.411708,STAR,-0.36829,-0.630005
0.645795,-0.585058,0.893989,0.716473,0.619938,0.538915,0.535801,id752,0.21354,GALAXY,-0.244777,-0.839671
-0.495548,1.862193,-0.96484,-0.712686,-0.466379,-0.322411,-0.207637,id1345,0.812624,STAR,-0.36803,-0.377347
-0.5581,-0.555724,-1.931394,-1.404079,-0.978594,-0.77123,-0.615144,id756,0.812624,STAR,-0.366716,1.010286
-0.23042,-0.541385,-0.463042,-0.59069,-0.716653,-0.800551,-0.907186,id756,1.411708,GALAXY,-0.264823,-0.682918
0.666138,-0.581027,0.405209,0.483355,0.393853,0.278833,0.218379,id752,0.21354,GALAXY,-0.079413,-0.659768
-0.265187,-0.609803,0.389237,-0.387822,-0.745728,-0.842963,-0.942531,id756,-0.984627,GALAXY,-0.174526,-0.682256
0.193667,-0.646935,1.012471,0.086311,-0.274189,-0.38799,-0.47128,id1231,1.411708,GALAXY,-0.176948,-0.415048
-1.195678,0.988415,-0.778697,-0.695436,-0.419989,-0.296466,-0.190516,id1345,-0.984627,STAR,-0.368602,-0.700114
0.127487,-0.656833,-0.875927,-0.876771,-0.79596,-0.805773,-0.81282,id1140,0.812624,GALAXY,-0.234095,-0.379332
0.568955,-0.541831,0.305592,0.230021,0.164923,0.052802,-0.042012,id1404,1.411708,GALAXY,-0.166229,-0.651832
1.033092,1.916534,-0.374804,-0.596919,-0.701475,-0.797623,-0.855974,id1412,1.411708,GALAXY,-0.20705,-0.397851
-0.119635,1.975695,1.10459,1.178064,1.192073,1.220306,1.276547,id1302,0.21354,STAR,-0.369665,1.323793
0.172772,-0.608737,-0.616626,-0.440157,-0.367648,-0.435502,-0.424139,id756,-0.984627,GALAXY,-0.157667,-0.622068
-0.43336,-0.574983,0.810115,0.166706,-0.147503,-0.286136,-0.411508,id756,0.21354,GALAXY,-0.121204,-0.661091
-0.552518,-0.544232,-0.493021,-0.983791,-1.126163,-1.155885,-1.207562,id756,1.411708,GALAXY,-0.205835,-0.864805
-3.115762,-0.06522,0.086492,0.219223,0.194639,0.182157,0.201342,id1035,-0.984627,STAR,-0.367724,0.211305
-0.27479,-0.609505,0.610868,0.031223,-0.074504,-0.057194,-0.021673,id756,-0.984627,STAR,-0.367314,0.841627
0.540659,2.034737,-1.770529,-1.76067,-1.526003,-1.331556,-1.162495,id1412,-0.984627,STAR,-0.368231,1.079733
1.744402,1.598236,1.024839,1.932187,2.208791,2.419216,2.286688,id1336,-1.583711,QSO,1.541632,-0.624052
-0.083448,-0.624167,0.944376,0.189462,-0.381225,-0.534973,-0.663355,id756,-1.583711,GALAXY,0.023082,-0.877372
1.246758,-0.565667,1.002695,1.87626,2.090014,2.102549,2.118932,id752,0.812624,QSO,1.402481,-0.844963
-1.14769,1.280222,1.05782,1.136123,0.894062,0.655857,0.625586,id1402,0.21354,GALAXY,0.085802,-0.698792
1.37322,1.475084,-0.674053,-0.593847,-0.423152,-0.275278,-0.167944,id1345,1.411708,STAR,-0.368443,0.861469
1.33131,-0.567485,1.017739,0.958944,0.735232,0.528796,0.439362,id752,0.812624,GALAXY,-0.089997,-0.825782
-3.039121,-0.074989,-0.103255,-0.002374,0.082283,0.111145,0.057871,id1035,-0.984627,GALAXY,-0.298899,-0.688209
0.089317,-0.607084,0.54017,-0.203202,-0.557738,-0.676294,-0.793359,id756,-0.984627,GALAXY,-0.157245,-0.668367
-0.204833,-0.624618,1.00161,0.115848,-0.261676,-0.380596,-0.511758,id756,-1.583711,GALAXY,-0.176657,-0.682918
0.133987,-0.62472,0.658784,0.87011,1.019901,1.086159,1.137758,id756,-1.583711,STAR,-0.367859,-0.842978
-0.105007,-0.538902,-1.174586,-1.253365,-1.307017,-1.346775,-1.368104,id756,1.411708,GALAXY,-0.173343,-0.878694
-0.143464,1.972941,-0.167915,-0.001715,0.229825,0.34726,0.460672,id1302,0.21354,STAR,-0.37103,-0.377347
-0.265545,-0.610754,-1.541773,-1.767589,-1.621034,-1.445526,-1.288836,id756,-0.984627,STAR,-0.368114,0.83832
0.774207,1.922154,0.32418,0.28562,0.181231,0.083248,0.03973,id1345,0.812624,GALAXY,-0.088773,-0.388591
0.235826,-0.548775,0.717345,-0.109,-0.497469,-0.591453,-0.726422,id752,1.411708,GALAXY,-0.119444,-0.628682
0.056542,-0.655758,-0.607079,0.530865,0.716354,0.819131,0.874616,id1140,0.812624,QSO,2.46791,-0.377347
-0.23449,-0.555826,0.271888,0.532013,0.640276,0.682215,0.747881,id756,0.812624,STAR,-0.367328,-0.682256
-0.059816,-0.646084,-1.505586,-1.338968,-1.204058,-1.216382,-1.212102,id1231,1.411708,GALAXY,-0.179854,-0.427614
-0.156234,1.969621,-0.769668,-0.510954,-0.309733,-0.215405,-0.167794,id1302,0.21354,GALAXY,-0.331804,-0.377347
-0.234547,-0.558692,0.458911,0.284451,0.077594,-0.057133,-0.172032,id756,0.812624,GALAXY,-0.147985,-0.682256
-0.059226,1.985023,0.600755,-0.158222,-0.593677,-0.689096,-0.808883,id1302,0.21354,GALAXY,-0.049001,2.493823
0.2958,-0.580007,1.040256,0.928684,0.835564,0.808133,0.790391,id752,0.21354,STAR,-0.366171,1.075765
-2.50353,-0.790763,0.870025,1.139376,1.238699,1.266341,1.387557,id1045,1.411708,STAR,-0.368617,0.521505
-0.042475,-0.623566,0.89335,1.851325,2.044509,2.006453,1.953943,id756,-1.583711,QSO,5.183353,1.499066
-0.033584,-0.622943,0.169474,0.365558,0.276535,0.178095,0.128611,id756,-1.583711,GALAXY,-0.094075,-0.84827
1.621385,1.88751,1.008963,0.977342,0.760023,0.604907,0.510329,id1336,-1.583711,GALAXY,-0.070366,-0.821152
-0.172607,-0.604231,-0.67468,-1.023234,-1.208822,-1.31479,-1.402772,id756,-0.984627,GALAXY,-0.198518,-0.688209
-0.237599,-0.556285,0.612339,-0.156999,-0.512619,-0.622928,-0.748793,id756,0.812624,GALAXY,-0.127914,-0.682918
0.187641,-0.656418,0.895677,1.140077,1.217411,1.298563,1.330334,id1140,0.812624,STAR,-0.367232,1.50105
1.366554,-0.564672,0.819505,1.710612,1.605321,1.588362,1.558599,id752,0.812624,QSO,2.802081,-0.82512
1.376395,1.470522,0.132238,0.304262,0.949002,1.26744,1.479641,id1345,1.411708,STAR,-0.367907,0.879327
-0.199137,-0.594798,0.90092,0.684885,0.534643,0.437096,0.342547,id756,-0.385544,GALAXY,-0.151267,-0.682918
-1.04821,1.293012,0.609844,0.068976,-0.077018,-0.093804,-0.089078,id1345,-0.385544,STAR,-0.367713,1.243762
0.679643,-0.538297,0.191003,-0.381519,-0.75425,-0.853135,-0.946352,id1404,1.411708,GALAXY,-0.066583,-0.659768
0.818273,-0.613852,0.517664,-0.098276,-0.571937,-0.714513,-0.785935,id752,-0.984627,GALAXY,0.021049,-0.880679
-0.988652,1.448151,0.161904,-0.170179,-0.406986,-0.572102,-0.702145,id1411,-1.583711,GALAXY,-0.238267,-0.706067
-0.863242,1.561364,0.420181,0.21951,0.058961,-0.033904,-0.110345,id1345,0.21354,GALAXY,-0.138816,-0.688209
0.217902,-0.585183,-4.198094,-3.643204,-2.721343,-2.265574,-1.992423,id752,0.21354,STAR,-0.366882,0.793344
-0.209096,-0.60559,0.205493,-0.12252,-0.402495,-0.530692,-0.64182,id756,-0.984627,GALAXY,-0.147384,-0.682918
-2.380672,-0.757726,0.525066,0.367205,0.286026,0.287062,0.295774,id1045,1.411708,STAR,-0.367853,1.018884
1.394379,-0.565392,0.973885,0.192056,-0.223985,-0.398285,-0.548282,id752,0.812624,GALAXY,-0.217581,-0.827105
-1.303186,0.866074,-2.437387,-2.179226,-1.949458,-1.745699,-1.623279,id1350,-0.385544,STAR,-0.367815,0.334327
0.187756,-0.604316,-2.08041,-1.447486,-1.086919,-0.897939,-0.755572,id756,-0.984627,STAR,-0.367411,1.310565
-0.289975,-0.556387,-2.231342,-1.952177,-1.387425,-1.123328,-0.933277,id756,0.812624,STAR,-0.366963,0.83832
-0.536787,-0.554095,-0.087018,0.725507,1.031275,1.165216,1.096326,id756,0.812624,QSO,5.442626,1.560577
-1.319498,0.826188,0.984107,0.841136,0.690837,0.670284,0.672384,id1350,-0.385544,STAR,-0.368338,0.334327
1.136971,-0.568598,-0.269895,-0.1166,0.287683,0.480871,0.605865,id752,0.812624,STAR,-0.367532,-0.827766
0.230474,-0.546236,-1.11435,-0.768933,-0.484833,-0.351926,-0.286528,id752,1.411708,STAR,-0.357212,-0.628682
-1.303006,0.863842,1.053998,1.918976,2.167175,2.381982,2.289464,id1350,-0.385544,QSO,1.541927,-0.703421
-0.518811,-0.541106,-0.433098,-0.361335,-0.352856,-0.466968,-0.486386,id756,1.411708,GALAXY,-0.193056,-0.681595
-0.513719,1.856271,0.171475,0.041544,-0.098665,-0.211114,-0.26267,id1345,0.812624,GALAXY,-0.180956,-0.435551
1.161947,1.821984,0.8592,1.901003,2.204347,1.981607,1.991119,id1412,1.411708,QSO,4.226761,-0.393883
-0.393482,-0.588237,-0.604572,-0.810735,-0.905256,-0.965399,-1.036997,id756,-0.385544,GALAXY,-0.222966,-0.661091
-0.221209,-0.537971,0.567328,0.476946,0.258598,0.152009,0.03591,id756,1.411708,GALAXY,-0.102099,-0.682918
0.601404,2.058098,1.172939,0.689678,0.559039,0.561845,0.59187,id1412,0.21354,STAR,-0.368813,1.079733
-0.191726,-0.621539,0.263631,0.453775,0.522177,0.508425,0.472175,id756,-1.583711,GALAXY,-0.281809,-0.682918
-0.239697,-0.589399,1.162307,0.653753,0.166402,-0.006482,-0.165963,id756,-0.385544,GALAXY,-0.032115,-0.682256
0.447039,2.057954,0.29678,0.103243,-0.044996,-0.14019,-0.202262,id1412,-0.984627,GALAXY,-0.093599,-0.630005
-0.105802,-0.540059,0.61381,1.543583,1.789037,1.864692,1.736153,id756,1.411708,QSO,1.61751,-0.878694
-3.127975,-0.062968,-0.587864,-0.301283,-0.134943,-0.048789,0.049971,id1035,-0.984627,STAR,-0.369416,0.212628
0.919183,-0.613447,0.777098,-0.060194,-0.445505,-0.576867,-0.710346,id752,-0.984627,GALAXY,-0.157787,-0.844963
0.515594,-0.590555,0.235171,0.303231,0.921113,1.189332,1.345223,id1334,-0.385544,STAR,-0.366102,1.342312
0.975743,-0.568953,-0.242158,-0.028882,0.058989,0.057918,0.048474,id752,0.812624,GALAXY,-0.278531,-0.845624
-2.525199,-0.797107,-0.626631,0.575133,0.801197,0.941181,0.670043,id1045,1.411708,QSO,0.52444,-0.682256
0.602406,2.028431,-2.226834,-2.261098,-2.018775,-1.83957,-1.669492,id1412,-0.984627,STAR,-0.36798,1.079733
-0.263657,-0.593947,-0.065959,0.080221,0.086426,0.005,0.023679,id756,-0.385544,GALAXY,-0.17627,-0.682256
-0.856649,1.566752,0.375122,0.134534,0.038322,-0.014756,-0.033719,id1345,0.21354,GALAXY,-0.269812,-0.688209
-0.245237,1.943372,0.868132,1.532423,1.805665,1.77585,1.945658,id1302,0.21354,QSO,1.296714,1.030128
-0.12466,-0.543102,0.333703,-0.292079,-0.643231,-0.742471,-0.853541,id756,1.411708,GALAXY,-0.202744,-0.632651
0.045839,-0.723547,0.269128,1.467418,1.712338,1.840893,1.846686,id1140,-1.583711,QSO,1.964982,-0.377347
0.471497,-0.574509,-0.542552,-0.110733,0.174602,0.198062,0.216055,id745,0.21354,GALAXY,-0.263332,-0.631989
0.785905,-0.615813,0.387947,0.572635,0.676959,0.617084,0.628261,id752,-0.984627,GALAXY,-0.22723,-0.87671
1.19498,1.561805,0.730906,0.695109,0.699839,0.697521,0.657921,id1345,-1.583711,GALAXY,-0.303663,-0.373379
1.250721,1.620723,0.156359,-0.231708,-0.388503,-0.492667,-0.59483,id1345,1.411708,GALAXY,-0.243234,-0.574447
-0.817661,1.635865,-2.636766,-2.31049,-1.520523,-1.117455,-0.853825,id1345,0.812624,STAR,-0.36762,-0.682918
1.12817,-0.617565,-1.588809,-1.481434,-1.418676,-1.413127,-1.425193,id752,-0.984627,GALAXY,-0.272684,-0.827766
0.089713,-0.603901,0.706146,0.263066,0.059262,-0.072026,-0.166206,id756,-0.984627,GALAXY,-0.153619,-0.668367
-0.131071,1.975971,0.421627,0.509151,0.47284,0.501198,0.536704,id1302,0.21354,STAR,-0.368421,1.323793
-0.759859,1.689254,0.67589,0.722542,0.585252,0.466725,0.4118,id1345,0.812624,GALAXY,-0.134255,-0.682918
0.59116,2.059928,0.560626,0.870354,0.941743,0.973509,1.014785,id1412,0.21354,STAR,-0.369605,1.108174
-0.296347,-0.626103,0.255108,0.605691,0.68225,0.720328,0.768321,id756,-1.583711,STAR,-0.367031,0.83832
0.304969,2.106331,1.132689,2.009553,2.224826,2.077747,2.083319,id1412,0.21354,QSO,4.028332,-0.678288
-0.981772,1.387456,0.291464,-0.422737,-0.748544,-0.898115,-1.052922,id1345,-0.385544,GALAXY,-0.230025,-0.706067
-0.55075,-0.540431,0.898533,0.740802,0.703708,0.593434,0.569709,id756,1.411708,GALAXY,-0.204364,-0.626037
1.039495,-0.611894,-0.403927,-0.496925,-0.513777,-0.430051,-0.361307,id752,-0.984627,STAR,-0.368084,1.342312
0.125716,-0.609878,1.09866,0.868207,0.769862,0.764129,0.778963,id756,-0.984627,STAR,-0.368135,1.065844
1.342649,-0.577163,0.158818,0.115466,0.049592,-0.028225,-0.077174,id745,0.21354,GALAXY,-0.236806,-0.825782
-0.629963,-0.597246,1.126529,1.654844,1.846161,1.93195,1.867603,id752,-0.385544,QSO,6.255557,1.734527
0.498861,-0.586037,0.816359,0.880239,1.187403,1.312516,1.47225,id752,0.21354,STAR,-0.367587,2.504405
0.999305,-0.612123,-0.283661,-0.156489,-0.07924,-0.140726,-0.158515,id752,-0.984627,GALAXY,-0.167157,-0.626037
1.353383,-0.544249,-0.44238,-0.360782,-0.371291,-0.35371,-0.268229,id745,1.411708,STAR,-0.368136,-0.82512
-0.097357,-0.650354,-0.262252,-0.495224,-0.585391,-0.682493,-0.739622,id1140,0.812624,GALAXY,-0.204959,-0.37404
-0.344905,-0.559273,0.020555,0.949123,1.306331,1.3595,1.453775,id756,0.812624,QSO,1.323184,-0.650509
0.204906,-0.62653,-0.070552,-0.381338,-0.439526,-0.459292,-0.432742,id756,-1.583711,STAR,-0.368314,0.793344
0.221141,-0.584665,1.170443,1.353309,1.565089,1.659041,1.704904,id752,0.21354,STAR,-0.368263,0.801942
0.620612,-0.584825,0.135071,0.455901,0.517337,0.411714,0.420912,id752,0.21354,GALAXY,-0.06655,-0.839671
-0.818837,1.607472,0.580648,0.06414,-0.196285,-0.304757,-0.390817,id1345,0.21354,GALAXY,-0.251186,-0.682918
0.963113,-0.563695,-1.778641,-1.842011,-1.706744,-1.572472,-1.476665,id752,0.812624,STAR,-0.368461,1.132646
-0.758911,1.692003,-1.128574,-0.655174,-0.338431,-0.162565,-0.03453,id1345,0.812624,STAR,-0.366164,2.913816
0.650442,-0.615507,0.376001,0.586421,0.545462,0.482709,0.517209,id752,-0.984627,GALAXY,0.015922,-0.839671
-2.418717,-0.768328,0.871544,0.526082,0.339205,0.314009,0.312159,id1045,1.411708,STAR,-0.367688,2.419084
0.983493,-0.562328,0.386537,0.035018,-0.196963,-0.269352,-0.373621,id752,0.812624,GALAXY,-0.263369,-0.845624
0.52537,-0.540043,0.531635,-0.34045,-0.760605,-0.87377,-0.968246,id1404,1.411708,GALAXY,-0.081113,-0.649186
-0.425176,-0.561744,0.913023,0.817828,0.766378,0.678601,0.593802,id756,0.812624,GALAXY,-0.228577,-0.699453
-0.512835,-0.574848,-0.228126,-0.465645,-0.411665,-0.315896,-0.239112,id756,0.21354,STAR,-0.366947,1.010286
-0.166918,-0.603456,0.423809,0.407509,0.2866,0.152423,0.113455,id756,-0.984627,GALAXY,-0.133458,-0.688209
-0.301917,-0.544399,-0.713712,-0.621535,-0.43478,-0.302093,-0.198784,id756,1.411708,STAR,-0.366345,0.841627
0.172955,-0.602549,-0.11097,-0.444494,-0.449648,-0.486204,-0.600322,id752,-0.385544,GALAXY,-0.314199,-0.622068
-1.043992,1.284633,0.90755,0.643571,0.370709,0.213474,0.077031,id1331,-0.385544,GALAXY,-0.047028,-0.709374
-0.067083,-0.627982,-1.467989,-1.273793,-1.143262,-1.045625,-0.957963,id756,-1.583711,STAR,-0.36528,1.290061
0.491675,-0.588316,0.127465,0.21462,0.23973,0.181005,0.228143,id1334,-0.385544,GALAXY,-0.156748,-0.631989
-0.065454,1.990186,1.109159,1.25915,1.258236,1.271062,1.28693,id1302,0.21354,STAR,-0.369534,1.323793
1.205827,-0.618839,0.262317,0.359648,0.342105,0.31713,0.282649,id752,-0.984627,GALAXY,-0.272122,-0.629344
0.173262,-0.599882,0.533492,0.246453,-0.061276,-0.173924,-0.324808,id752,-0.385544,GALAXY,-0.055463,-0.622068
0.178571,-0.579132,1.138608,0.874266,0.77296,0.788817,0.815504,id752,0.21354,STAR,-0.367811,1.310565
-0.296275,-0.6103,0.467518,0.560721,0.506001,0.392231,0.335032,id756,-0.984627,GALAXY,-0.147978,-0.681595
-0.039118,-0.656926,0.936432,1.251253,1.358747,1.406335,1.458265,id1140,0.812624,STAR,-0.367855,1.540073
-0.3678,-0.594919,0.297443,0.141538,0.001027,-0.118342,-0.204385,id756,-0.385544,GALAXY,-0.133024,-0.650509
1.348101,-0.555077,0.863347,0.787015,0.699415,0.543821,0.502028,id745,0.812624,GALAXY,-0.230599,-0.825782
0.236582,-0.633795,0.898992,1.020356,0.870006,0.721005,0.660337,id752,-1.583711,GALAXY,0.020911,-0.628682
1.316393,1.541262,0.073377,0.412749,0.608913,0.692915,0.782825,id1345,1.411708,STAR,-0.369612,2.307306
1.280412,1.588341,1.17019,1.004753,0.859677,0.751012,0.662645,id1345,1.411708,GALAXY,-0.194716,-0.585029
-1.056005,1.284761,0.464517,0.254116,0.061211,-0.049976,-0.130911,id1345,-0.385544,GALAXY,-0.226971,-0.709374
0.710206,-0.613225,-0.465175,-0.970282,-1.135598,-1.214061,-1.285509,id752,-0.984627,GALAXY,-0.18805,-0.66043
0.125135,1.990947,0.995619,2.085856,2.149219,2.038148,1.923881,id1302,-0.385544,QSO,4.715163,2.499775
0.258331,-0.57973,-2.573192,-2.452042,-2.153078,-1.926813,-1.746168,id752,0.21354,STAR,-0.368217,1.075765
-0.965469,1.395483,-1.220296,-0.88267,-0.595786,-0.441128,-0.315671,id1331,-0.385544,STAR,-0.366713,-0.706067
