@relation 'table-weka.filters.unsupervised.attribute.Remove-R1,13,16,18-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P10.0'

@attribute ra numeric
@attribute dec numeric
@attribute u numeric
@attribute g numeric
@attribute r numeric
@attribute i numeric
@attribute z numeric
@attribute run numeric
@attribute rerun numeric
@attribute camcol numeric
@attribute field numeric
@attribute class {STAR,GALAXY,QSO}
@attribute redshift numeric
@attribute mjd numeric

@data
145.947971,0.212025,19.35604,17.38218,16.29403,15.80728,15.41712,756,301,4,201,GALAXY,0.143567,51989
167.333784,-0.115393,18.06832,16.37177,15.55489,15.16413,14.86646,756,301,3,344,GALAXY,0.071603,51900
59.40659,-4.726158,17.45191,16.01548,15.36322,15.08498,14.92977,1045,301,6,170,STAR,-0.000041,56598
205.828987,65.588597,18.23996,16.93613,16.49667,16.34938,17.23485,1412,301,2,225,STAR,-0.00004,51989
239.151385,1.068638,18.68742,17.38063,16.91847,16.65045,16.45192,745,301,6,537,GALAXY,0.049589,51692
162.098584,-0.914676,18.30903,17.08338,16.65224,16.48205,16.39475,756,301,1,309,STAR,0.000118,54208
157.866362,0.225271,18.98904,17.96065,17.57811,17.35023,17.22526,756,301,4,281,GALAXY,0.028599,51957
171.275868,67.930455,19.19293,17.64618,17.09194,16.88305,16.7753,1350,301,6,335,STAR,0.000014,54498
222.404072,0.562051,17.88768,16.85683,16.72489,16.70373,16.71813,752,301,5,527,STAR,0.000279,54653
180.562816,-0.978921,19.32157,17.8547,17.0705,16.6643,16.35801,756,301,1,432,GALAXY,0.11512,51930
191.744545,0.116352,18.23957,16.68146,15.84209,15.436,15.09932,752,301,4,322,GALAXY,0.088963,51928
162.075639,-0.58204,16.44267,15.35777,15.23907,15.23717,15.31003,756,301,2,309,STAR,-0.000152,54208
181.438565,-1.042299,18.15044,17.148,16.82078,16.7029,16.67443,756,301,1,438,STAR,0.000357,54552
134.223394,54.137053,19.3174,17.35919,16.42443,15.98961,15.66406,1345,301,4,182,GALAXY,0.096213,51900
169.233723,64.509522,17.82694,17.71808,17.66296,17.60286,17.56618,1302,301,4,332,QSO,1.964671,52370
160.633146,-0.010845,19.01287,17.56112,17.00329,16.78721,16.71456,756,301,3,299,GALAXY,0,54213
213.147311,-0.661794,18.51786,17.39322,16.86858,16.52423,16.33853,752,301,2,465,GALAXY,0.070158,51615
164.296912,0.769818,19.04843,17.84134,17.14319,16.75075,16.5077,756,301,5,324,GALAXY,0.147066,51909
169.220721,1.104322,19.35414,18.08788,17.29839,16.94753,16.66167,756,301,6,357,GALAXY,0.130892,51984
131.428531,0.892973,17.23115,16.21958,15.89617,15.77086,15.75076,1239,301,6,74,STAR,0.000505,51901
201.681103,1.137714,18.7994,16.68962,15.70544,15.25204,14.91065,1404,301,6,18,GALAXY,0.083397,51959
138.132561,0.525591,17.73139,16.97087,17.57265,16.32271,15.8765,1239,301,5,119,STAR,-0.00004,51955
184.207236,-0.469576,18.75285,18.76204,18.55865,18.55805,18.66038,756,301,2,457,QSO,1.322664,52023
233.17291,-0.698181,18.78481,17.46642,16.84169,16.45825,16.22363,752,301,2,599,GALAXY,0.077246,51989
150.090453,0.789891,17.5747,15.97031,15.27952,14.98009,14.81903,756,301,5,229,STAR,0.000688,54468
220.805414,0.589285,19.57003,17.3458,16.40484,16.05693,15.8713,752,301,5,516,STAR,-0.000151,54626
222.392751,0.60517,19.05459,18.04969,17.6553,17.56808,17.48506,752,301,5,527,STAR,-0.000132,54653
170.372817,-0.588836,18.69757,17.67778,17.3643,17.12056,17.00994,756,301,2,364,GALAXY,0.049915,51612
162.333718,-1.001237,18.45831,17.09308,16.55146,16.36101,16.27274,756,301,1,311,STAR,0.000389,54208
185.797596,-3.491176,17.29627,16.58776,16.41264,16.35093,16.33938,1140,301,1,220,GALAXY,0.01126,52313
202.819518,65.919091,19.13896,17.95513,17.34561,16.98037,16.79249,1412,301,2,217,GALAXY,0.121321,51989
187.007299,-3.488743,19.32017,18.12669,17.4975,17.08651,16.87969,1140,301,1,228,GALAXY,0.070789,51993
206.556613,0.184055,18.47086,17.26489,16.99165,16.88328,16.83977,752,301,4,421,STAR,0.000497,51671
9.613562,14.743431,18.92139,16.91716,16.09552,15.78119,15.57905,1035,301,3,27,STAR,0.000005,54789
180.726192,-0.546555,18.62246,17.67892,17.30686,17.16851,17.13837,756,301,2,433,STAR,0.000018,54552
182.405971,-0.422601,19.08454,18.19665,17.88256,17.73855,17.7222,756,301,2,445,STAR,-0.000133,54922
173.259372,-0.50253,18.85049,17.84582,17.47629,17.33846,17.34741,756,301,2,384,STAR,-0.000031,54891
245.04656,48.904422,18.35027,17.49062,17.18118,17.0599,17.02759,1345,301,6,594,STAR,-0.001018,56449
183.811999,-0.881212,18.57528,16.67402,15.75758,15.34794,15.03465,756,301,1,454,GALAXY,0.075304,52000
162.809571,1.162001,18.5453,17.20425,16.6199,16.39991,16.30906,756,301,6,314,STAR,0.000201,54208
189.349545,0.146704,17.95998,16.9956,16.61325,16.44035,16.34248,752,301,4,306,STAR,0.000141,54567
158.02426,0.629884,19.59087,17.6812,16.73215,16.24731,15.89347,756,301,5,282,GALAXY,0.06497,51957
150.173038,1.148935,16.96315,15.86509,15.49731,15.37847,15.35846,756,301,6,229,STAR,0.000297,54821
241.342917,1.174301,19.51355,19.20316,19.45578,19.71678,19.94081,745,301,6,552,STAR,-0.000276,51693
26.041532,13.349194,19.23291,16.6544,15.61105,15.24492,15.06397,1035,301,2,134,STAR,-0.000018,53260
245.296995,48.455135,18.91063,17.94414,17.62486,17.34405,17.27817,1345,301,6,597,GALAXY,0.058633,52145
172.823147,-0.974688,18.94187,17.78875,17.22413,16.87805,16.6896,756,301,1,381,GALAXY,0.063896,51614
194.953608,0.229178,19.16841,17.48896,16.59825,16.13669,15.81549,745,301,4,242,GALAXY,0.126967,51689
165.734059,0.661327,19.34535,17.49037,16.58209,16.13608,15.79992,745,301,5,46,GALAXY,0.107443,51908
124.465058,47.289023,18.68886,16.79116,15.90078,15.48539,15.15728,1331,301,5,145,GALAXY,0.056186,51868
157.099495,62.61853,18.17184,16.38371,15.59481,15.21215,14.91088,1302,301,4,293,GALAXY,0.030456,52375
129.070593,50.171841,19.20387,17.94208,17.43093,17.17556,16.92568,1345,301,3,148,GALAXY,0.048323,51873
173.625184,-0.582771,17.06594,15.61958,15.08671,14.87506,14.80705,756,301,2,386,STAR,0.000609,54471
162.923466,-0.432545,19.43159,17.70729,16.8847,16.48779,16.18326,756,301,2,315,GALAXY,0.07495,51909
125.110561,46.671653,18.89251,17.70587,17.84359,18.13009,18.14377,1331,301,3,144,STAR,0.000095,54821
150.979361,1.182898,19.13552,17.9118,17.23095,16.83471,16.63399,756,301,6,235,GALAXY,0.127796,51910
243.68984,0.348817,18.81465,17.66359,17.19378,16.86811,16.71585,745,301,4,567,GALAXY,0.09287,51693
121.241915,44.52567,19.04032,17.68027,17.07156,16.69844,16.41017,1331,301,5,121,GALAXY,0.039878,51877
189.763294,0.15303,18.95565,18.12916,17.77666,17.61678,17.54009,752,301,4,309,STAR,0.001082,54562
231.053818,-0.699657,19.32365,18.01678,17.37806,16.93019,16.62969,752,301,2,584,GALAXY,0.052085,51673
197.569945,0.144234,18.24462,17.3171,17.04473,16.92858,16.89776,752,301,4,361,STAR,0.000194,56727
182.73258,-0.527945,19.10465,17.9301,17.44747,17.22929,17.16625,756,301,2,447,STAR,0.000164,54922
210.242191,0.116456,19.59291,17.53688,16.59259,16.14751,15.79559,752,301,4,445,GALAXY,0.081344,51942
173.08002,-0.624729,19.52826,18.10853,17.59705,17.3893,17.29384,756,301,2,382,STAR,0.00042,54471
32.619535,12.721941,17.03382,16.85053,17.19475,17.4581,17.735,1035,301,2,177,STAR,-0.000131,51883
62.239982,-4.345391,19.21414,17.96385,17.50354,17.1799,16.97417,1045,301,6,189,GALAXY,0.071883,51910
151.201111,0.768393,19.01097,17.3055,16.46524,16.05206,15.70793,756,301,5,236,GALAXY,0.068179,51910
165.71818,0.677076,19.58596,17.73785,16.81596,16.42367,16.10665,745,301,5,46,GALAXY,0.095933,51908
183.121245,-0.597982,17.42961,15.96144,15.34336,15.05635,14.94646,756,301,2,449,STAR,0.000343,54922
185.345388,-1.755849,17.6604,16.38097,15.92754,15.76188,15.70218,1140,301,5,217,STAR,0.000023,52313
11.179753,14.522896,17.85911,16.26971,15.67138,15.47261,15.36379,1035,301,3,38,STAR,-0.000121,53242
150.493784,0.228721,16.67769,15.71488,15.42377,15.31572,15.28782,756,301,4,232,STAR,0.000739,54468
205.909799,66.986069,19.30799,17.81518,17.25638,17.02872,16.92796,1350,301,6,423,STAR,-0.000236,54573
163.044606,0.36781,18.47208,17.53467,17.23828,17.14393,17.08133,756,301,4,315,STAR,0.000826,54213
162.986553,-0.181489,18.56322,17.44405,16.92844,16.58421,16.44485,756,301,3,315,GALAXY,0.074122,51909
128.633103,54.014027,17.57355,16.27585,15.81994,15.67537,15.64627,1350,301,5,174,STAR,-0.000153,53757
243.505722,0.755536,18.44517,17.24542,17.10835,17.09101,17.13442,745,301,5,566,STAR,-0.000388,51690
154.60831,0.63575,19.53268,18.17139,17.44463,17.04036,16.79137,756,301,5,259,GALAXY,0.076598,51883
237.340683,54.216642,19.32814,19.30031,19.2922,18.94922,18.97642,1345,301,6,546,QSO,1.78546,52056
242.56254,1.190245,18.42238,18.22688,18.16234,18.02632,17.98409,745,301,6,560,QSO,1.92721,51690
189.554158,-1.14913,18.08561,16.70892,16.1805,15.9759,15.88361,752,301,1,307,STAR,0.00047,54567
188.318872,-1.246636,16.04291,15.1052,14.74819,14.60099,14.53189,752,301,1,299,STAR,0.000036,54567
171.113236,67.768572,17.5065,16.47824,16.1253,16.01723,15.96634,1350,301,6,335,STAR,-0.000134,54498
188.773179,64.858973,19.3146,18.24812,17.68765,17.28604,17.09261,1302,301,3,387,GALAXY,0.099322,52317
206.060821,65.457365,19.13519,18.07243,17.77978,17.65715,17.64697,1412,301,2,226,STAR,-0.000351,54924
183.900081,0.187473,18.97993,17.84496,17.38022,17.20673,17.07071,752,301,4,269,STAR,0.000315,54922
30.598814,12.788265,17.88235,16.55729,15.78179,15.29738,14.98954,1035,301,2,164,GALAXY,0.085939,51900
175.090122,68.082206,19.52203,17.68594,16.73352,16.3466,16.03338,1350,301,6,345,GALAXY,0.154172,51955
186.841801,-3.451572,19.07044,16.98783,16.03463,15.58589,15.26014,1140,301,1,227,GALAXY,0.080618,51993
166.035402,64.079807,17.67202,16.55466,16.07476,15.78265,15.56496,1302,301,4,322,GALAXY,0.032258,54498
243.566002,50.190873,18.17806,17.12744,16.54146,16.21236,15.97422,1345,301,6,583,GALAXY,0.058854,54526
226.100841,0.461937,18.99492,17.79404,17.16438,16.80595,16.59802,752,301,5,551,GALAXY,0.096939,51990
130.416665,51.51729,18.3492,16.78929,16.04255,15.64205,15.37097,1345,301,4,158,GALAXY,0.071694,51873
152.306753,0.321775,18.74638,17.04935,16.29039,15.91345,15.61325,756,301,4,244,GALAXY,0.032836,51909
233.820246,-0.790028,19.01789,17.85998,17.34127,16.97491,16.80694,752,301,2,603,GALAXY,0.071598,51989
180.143165,-0.531375,18.83206,17.78311,17.39792,17.1964,17.026,756,301,2,430,GALAXY,0.020878,51930
202.437497,1.182936,16.97408,15.76681,15.08817,14.75206,14.4301,1404,301,6,23,GALAXY,0.02136,51959
149.871762,0.359549,19.38729,18.11767,17.59908,17.27139,17.03778,756,301,4,227,GALAXY,0.077439,51633
123.2025,0.90513,18.6522,17.52927,17.53732,17.58253,17.67018,308,301,5,113,STAR,-0.000242,53816
58.426365,-4.869026,16.06003,14.93346,14.58218,14.47306,14.46438,1045,301,6,164,STAR,0.000014,56598
200.466288,0.139377,17.31431,15.44183,14.59834,14.21443,13.89258,752,301,4,380,GALAXY,0.034659,51984
27.618334,13.149567,18.53755,18.09614,17.8128,17.4552,17.51681,1035,301,2,144,GALAXY,0.146669,51820
187.115324,-1.639741,18.84422,18.73087,18.49227,18.47073,18.48015,1231,301,6,119,QSO,1.337223,51993
201.479641,1.239957,19.52312,19.52386,19.65771,19.30981,19.1322,1404,301,6,17,QSO,1.96419,51959
141.58389,0.457417,18.40076,16.55297,15.68069,15.25758,14.93046,1239,301,5,142,GALAXY,0.055214,52000
186.091589,-0.280881,17.69207,16.28399,15.74914,15.55232,15.46866,752,301,3,284,STAR,0.00009,54140
225.355335,-0.753865,19.23437,18.13123,17.53182,17.1568,16.92822,752,301,2,546,GALAXY,0.146004,51990
172.580491,-1.736261,19.1849,17.57651,16.92769,16.64034,16.49055,1140,301,5,131,STAR,0.000174,54891
186.477724,-1.133398,19.15625,18.08972,17.7972,17.57063,17.48377,752,301,1,287,GALAXY,0.04866,51990
188.677874,-0.341997,17.83225,16.62688,16.13685,15.93167,15.83407,752,301,3,301,STAR,-0.000125,54567
123.848928,45.584497,18.04751,17.429,17.303,17.30478,17.1536,1331,301,3,134,GALAXY,0.019808,51877
185.794593,-1.189711,18.04553,16.80758,16.32698,16.14119,16.06524,752,301,1,282,STAR,0.000153,54140
58.365047,-4.90769,16.36731,16.56255,16.97414,17.28705,17.53714,1045,301,6,163,STAR,0.000087,56598
185.55541,0.855036,19.57674,18.63291,18.34441,18.19069,18.21306,752,301,6,280,STAR,0.001249,54153
221.227229,0.451146,18.60544,17.67091,17.41983,17.32616,17.2992,752,301,5,519,STAR,-0.000504,54653
161.064325,-0.484587,18.77188,17.15955,16.35564,15.94145,15.65799,756,301,2,302,GALAXY,0.060393,51913
221.92905,60.738347,18.93624,16.91605,15.80856,15.35485,15.02468,1345,301,5,476,GALAXY,0.141905,52081
174.065063,-1.461901,17.66965,17.51254,17.32617,17.35011,17.36935,1231,301,6,32,QSO,1.063375,52294
183.703054,-3.340419,17.81377,16.56816,16.1132,15.80001,15.63998,1140,301,1,206,GALAXY,0.074451,52367
129.196641,50.075478,18.14886,18.00999,17.8057,17.86247,17.7337,1345,301,3,148,QSO,0.97663,56693
171.210583,-1.791419,18.78355,17.8464,17.56002,17.44864,17.42148,1140,301,5,122,STAR,0.000401,55244
254.210428,62.454512,18.94161,17.09968,16.17923,15.73711,15.38046,1336,301,2,25,GALAXY,0.080596,51695
179.561654,-0.567745,19.46319,19.16861,19.09189,19.00882,18.97778,756,301,2,426,QSO,0.791998,51930
254.233602,61.0676,19.01998,17.9148,17.49968,17.21432,17.0548,1336,301,1,34,GALAXY,0.074687,51695
170.569043,-0.060239,18.60075,17.29118,16.66564,16.277,16.05598,756,301,3,366,GALAXY,0.093554,51612
145.847485,0.675747,18.77625,16.9478,16.03059,15.56422,15.21028,756,301,5,200,GALAXY,0.026602,51630
171.549789,-0.441419,19.40614,18.20709,17.75855,17.58673,17.53551,756,301,2,372,STAR,0.000141,54891
213.989623,-0.669244,19.5099,18.07586,17.2748,16.78742,16.47528,752,301,2,470,GALAXY,0.1274,51609
190.533926,-1.810362,18.00891,16.46018,15.82819,15.53932,15.37582,1140,301,5,251,STAR,0.000073,54585
12.203171,14.605648,18.20846,16.93121,16.4894,16.33956,16.30326,1035,301,3,44,STAR,-0.000197,53242
242.415661,-0.740492,19.39115,17.38546,16.62838,16.17506,15.90679,752,301,2,660,GALAXY,0.072126,51690
124.994169,47.882346,19.51024,19.16059,19.37706,19.60423,19.87095,1331,301,5,150,STAR,-0.000214,51868
171.629706,-1.396425,19.23446,17.82392,17.17782,16.81703,16.53888,1231,301,6,16,GALAXY,0.075001,52375
122.201657,45.427534,19.16226,18.20553,17.87823,17.77975,17.74221,1331,301,5,129,STAR,0.000615,56244
149.865039,0.287384,18.47617,16.08769,15.03687,14.64223,14.41759,756,301,4,227,STAR,0.000041,54468
212.671143,66.075293,19.27164,18.10828,17.50667,17.09328,16.89209,1350,301,6,442,GALAXY,0.067402,51984
12.672707,14.525696,18.6215,17.46987,17.08792,16.92974,16.86861,1035,301,3,47,STAR,-0.000355,51871
223.834411,59.894103,19.54438,19.31232,19.2115,19.25953,19.07236,1345,301,5,485,QSO,0.821846,52081
185.164376,0.074358,17.55001,17.42367,17.35734,17.19343,16.97589,752,301,4,278,QSO,2.044347,52000
182.176722,-0.624405,16.23762,14.598,14.04501,13.87215,13.81087,756,301,2,443,STAR,-0.000098,54552
243.624403,1.167598,18.02971,16.8872,16.42735,16.15031,15.96064,745,301,6,567,GALAXY,0.028632,51693
244.716287,1.181679,18.67052,17.45886,17.00055,16.8126,16.78932,745,301,6,574,STAR,-0.000359,51693
11.073981,14.628756,19.40339,17.99757,17.37832,17.14196,16.97442,1035,301,3,37,STAR,-0.000471,54746
120.524594,43.541191,18.1268,16.81592,16.60292,16.53331,16.48909,1331,301,5,114,STAR,-0.000136,55178
123.72247,44.852122,18.91934,17.57406,16.88077,16.46481,16.18688,1345,301,2,105,GALAXY,0.085307,51877
227.641879,61.973759,19.28815,17.97371,17.2206,16.78625,16.47616,1412,301,6,293,GALAXY,0.107734,52055
172.09911,-1.505985,19.04522,17.69076,17.13636,16.89519,16.76062,1231,301,6,19,STAR,0.000268,54891
169.520738,64.406216,18.51973,16.77914,15.99475,15.61687,15.31688,1302,301,4,332,GALAXY,0.030914,52370
158.710756,0.676399,16.96598,15.19288,14.40707,14.01788,13.72297,756,301,5,286,GALAXY,0.032035,51957
198.656419,67.908654,19.09585,17.10658,16.16409,15.71981,15.37113,1350,301,6,403,GALAXY,0.077922,51988
248.678945,-0.632905,18.53166,18.39964,18.25766,18.08113,17.84556,752,301,2,702,QSO,2.040103,51671
185.831489,0.957009,17.2306,16.32906,15.99995,15.8865,15.82552,752,301,6,282,STAR,0.000151,54140
154.605763,1.18218,19.32207,17.56643,17.21467,16.92383,17.25393,756,301,6,259,GALAXY,0.021659,51999
194.113156,-1.72193,19.06408,17.82213,17.22701,16.85972,16.64504,1140,301,5,275,GALAXY,0.120149,51694
171.174381,64.603581,18.23544,16.63171,15.82395,15.42398,15.13962,1302,301,4,337,GALAXY,0.085683,52059
191.996454,-0.377762,19.03937,17.73148,17.17306,16.85764,16.6446,752,301,3,323,GALAXY,0.087888,51609
206.86689,66.238422,19.21339,18.34266,18.05851,17.93231,17.93448,1412,301,4,227,STAR,-0.000649,56717
166.947698,-0.512287,19.52566,18.74443,18.71345,18.77809,18.67544,756,301,2,341,QSO,0.901266,51900
148.956282,0.760399,18.16291,16.69053,16.17561,16.01199,15.93193,756,301,5,221,STAR,0.000053,54468
186.57943,0.054573,17.09046,15.47887,14.81628,14.52759,14.37151,752,301,4,287,STAR,0.000039,54140
199.896277,-0.010176,18.94578,16.88279,15.84758,15.40166,15.03643,1334,301,3,22,GALAXY,0.11099,51984
25.861107,13.320282,17.68804,15.71494,14.82911,14.40426,14.06999,1035,301,2,133,GALAXY,0.027538,51820
193.458198,64.715872,18.6949,17.17656,16.42111,16.02598,15.72902,1302,301,3,400,GALAXY,0.080266,52316
160.812793,0.220599,18.46719,17.29699,16.90661,16.69312,16.58652,756,301,4,300,GALAXY,0.046968,51913
161.213594,0.638999,17.73009,16.29352,15.72124,15.46584,15.35588,756,301,5,303,STAR,0.00023,54213
177.895186,-1.757315,18.82195,17.81522,17.51081,17.42396,17.41526,1140,301,5,167,STAR,0.000425,52370
155.377592,0.687849,19.02696,17.85202,17.20771,16.80617,16.53859,756,301,5,264,GALAXY,0.096095,51883
185.167687,-1.010762,16.12775,15.19004,14.87032,14.73055,14.68946,756,301,1,463,STAR,0.000288,54140
177.318967,-1.536412,19.22,18.08172,17.49395,17.14316,16.86585,1231,301,6,54,GALAXY,0.082418,52056
223.049115,0.431435,18.36592,16.87863,16.31238,16.08971,15.98311,752,301,5,531,STAR,0.000308,54653
222.492494,-0.631352,18.81567,17.67527,17.37858,17.19994,17.13654,752,301,2,527,GALAXY,0.026396,51662
151.603466,1.232867,17.68056,15.88608,15.03724,14.61983,14.32251,756,301,6,239,GALAXY,0.045503,51957
156.448945,1.242727,19.01802,17.82012,17.21021,16.82471,16.58229,756,301,6,271,GALAXY,0.098115,51941
186.319094,1.006614,17.26722,16.33852,16.0682,15.94947,15.91341,752,301,6,286,STAR,0.000286,55588
112.051872,34.757169,18.20927,17.00747,16.53968,16.34102,16.27236,1350,301,3,24,STAR,0.000153,53446
188.794094,-1.129361,19.47732,18.79965,18.70529,18.61144,18.55849,752,301,1,302,QSO,2.791188,55213
182.966296,-1.020648,18.78283,17.61239,17.1951,17.01823,16.94147,756,301,1,448,STAR,0.000054,51615
249.758313,0.831324,19.04569,16.73251,15.79382,15.43086,15.21293,745,301,5,608,STAR,-0.000014,51671
186.761654,-0.32373,19.3779,17.59908,16.49359,16.01483,15.60621,752,301,3,289,GALAXY,0.116104,51990
130.703671,0.888301,19.06514,17.65465,16.94225,16.51152,16.20241,1239,301,6,69,GALAXY,0.077862,51901
155.447281,62.745947,18.53934,17.48349,17.08982,16.74162,16.72394,1332,301,6,47,GALAXY,0.07441,52375
139.339088,57.371541,17.6817,16.75215,16.47721,16.39362,16.37522,1345,301,5,210,STAR,0.000692,57346
199.371952,0.262441,19.579,18.59049,18.18671,18.04649,17.9986,1334,301,4,18,STAR,0.000291,56727
238.384398,0.447056,19.31629,18.25347,17.81726,17.46791,17.37375,752,301,5,633,GALAXY,0.092291,51692
22.294314,13.713961,19.53273,17.53898,16.51537,16.07366,15.72347,1035,301,2,110,GALAXY,0.107785,51898
58.897684,-4.857485,18.86997,17.19745,16.4988,16.23803,16.1476,1045,301,6,167,STAR,0.000158,56598
180.988763,-1.640725,18.89193,17.20599,16.56096,16.09134,15.87061,1231,301,6,78,GALAXY,0.098283,52368
173.202893,-1.641784,19.11312,17.71806,17.13669,16.8037,16.56639,1140,301,5,135,GALAXY,0.048418,52294
162.0827,-0.021988,17.52143,16.22416,15.64505,15.31746,15.12244,756,301,3,309,GALAXY,0.0388,51910
202.430845,66.026209,16.81401,15.89547,15.60819,15.49983,15.48245,1412,301,2,216,STAR,-0.000511,54573
184.383356,-1.08296,19.39275,17.921,17.06458,16.63083,16.33663,752,301,1,273,GALAXY,0.158627,52000
148.879627,0.35485,19.09695,17.10244,16.01278,15.56219,15.18301,756,301,4,221,GALAXY,0.126105,51608
172.786696,-0.103774,19.08323,17.87568,17.40363,17.23997,17.21409,756,301,3,380,STAR,-0.000187,54891
210.632512,64.602901,19.55829,19.42894,19.33422,19.08816,19.01805,1350,301,2,441,QSO,1.901096,56717
245.266612,0.484971,19.02958,18.80485,18.71045,18.49107,18.43086,752,301,5,679,QSO,1.68279,52000
208.785779,0.162889,19.39997,17.49126,16.59587,16.19478,15.85264,752,301,4,436,GALAXY,0.070309,51942
252.944884,62.292717,17.94687,16.71907,16.24556,16.04183,15.95753,1336,301,1,25,STAR,-0.000262,51699
142.326646,0.47034,19.45247,19.23503,19.59028,18.79931,19.70503,1239,301,5,147,GALAXY,0.093893,55533
186.069902,0.898811,15.61495,14.65042,14.56427,14.50433,14.5397,752,301,6,284,STAR,-0.000048,54140
130.17105,50.685481,19.46586,19.20953,18.79435,18.81474,18.87356,1331,301,3,179,QSO,1.130246,51873
238.920701,53.433825,19.46014,17.92984,17.16705,16.79482,16.54531,1345,301,6,554,GALAXY,0.066533,52049
149.295171,1.14016,18.44785,17.54177,17.18911,16.87687,16.75641,756,301,6,223,GALAXY,0.066556,51633
189.598987,-0.217766,16.1241,14.67405,14.14159,13.93459,13.84964,752,301,3,307,STAR,-0.000175,54567
233.432848,56.560763,18.82294,16.67711,15.73648,15.2623,14.98241,1345,301,6,525,GALAXY,0.073532,53437
55.002109,-5.296421,18.0981,17.90969,17.68758,17.64903,17.21803,1045,301,6,141,QSO,0.345082,51909
124.961671,46.376897,18.805,17.80597,17.44525,17.2958,17.25875,1331,301,3,142,STAR,-0.000498,56715
174.997891,-0.503299,18.80964,17.13866,16.24706,15.78013,15.40857,756,301,2,395,GALAXY,0.099381,51658
212.953924,-0.706862,19.02558,17.73924,16.95303,16.52245,16.24091,752,301,2,463,GALAXY,0.117556,51688
199.60553,-0.066938,18.5831,17.4158,16.88035,16.65079,16.54769,1334,301,3,20,STAR,0.000172,54970
208.685554,0.118413,18.19851,16.87368,16.55053,16.35009,16.00261,752,301,4,435,GALAXY,0.029901,51943
