@relation 'table_train-weka.filters.unsupervised.attribute.Remove-R1-4,8-11'

@attribute r numeric
@attribute i numeric
@attribute z numeric
@attribute class {STAR,GALAXY,QSO}
@attribute redshift numeric
@attribute mjd numeric

@data
-1.610244,-1.498989,-1.199495,STAR,-0.368535,-0.82512
1.075453,1.144274,1.18994,STAR,-0.369117,2.504405
-0.38807,-0.267391,-0.170452,STAR,-0.367285,0.841627
0.847399,0.930112,0.977291,STAR,-0.365293,1.578435
-2.330551,-2.144122,-1.990032,STAR,-0.368249,0.1994
-0.048263,-0.199526,-0.328118,GALAXY,-0.177596,-0.877372
-0.118409,-0.227581,-0.303031,GALAXY,-0.057624,-0.682918
-0.333526,-0.418683,-0.497873,GALAXY,-0.285088,-0.69813
0.15386,-0.014193,-0.109785,GALAXY,-0.216709,-0.82512
-1.664073,-1.661068,-1.725461,GALAXY,-0.245496,-0.659768
-0.518833,-0.386935,-0.283318,STAR,-0.367863,0.793344
0.134134,0.217843,0.281119,STAR,-0.367635,1.5996
2.11312,2.43818,2.693084,STAR,-0.368531,-0.682918
-2.822494,-2.494876,-2.240584,STAR,-0.368194,1.105528
-0.90293,-0.832052,-0.768689,STAR,-0.367326,-0.825782
0.002439,0.057813,0.106048,STAR,-0.367432,1.065844
-0.369644,-0.551942,-0.71267,GALAXY,-0.170219,-0.626698
0.554077,1.08492,1.437281,STAR,-0.368532,2.497791
0.318359,0.283255,0.304234,GALAXY,-0.087693,-0.661091
0.26856,0.223453,0.241043,GALAXY,-0.20886,-0.37404
-1.255326,-1.379929,-1.470528,GALAXY,-0.1717,-0.688209
-0.256309,-0.125551,-0.035375,STAR,-0.3686,-0.864805
0.272759,0.327663,0.391553,STAR,-0.367952,1.540073
-0.601643,-0.447502,-0.313731,STAR,-0.368157,-0.631989
-0.286636,-0.427712,-0.520988,GALAXY,-0.092837,-0.388591
0.117648,0.221545,0.29855,STAR,-0.367696,0.793344
-0.937448,-0.918327,-0.960772,GALAXY,-0.268237,-0.706067
-0.055306,-0.073125,-0.134789,GALAXY,-0.250588,-0.397851
-0.787882,-0.652389,-0.536495,STAR,-0.36759,1.010286
1.86712,1.792713,1.925185,QSO,4.474205,2.516972
0.390143,0.340728,0.325009,GALAXY,-0.280897,-0.741122
-0.58638,-0.708139,-0.823905,GALAXY,-0.162375,-0.88134
-1.36238,-1.39273,-1.464367,GALAXY,-0.280867,-0.864805
0.740542,0.637807,0.674624,GALAXY,-0.115883,-0.681595
0.588481,0.413701,0.272659,GALAXY,-0.034102,-0.74046
-2.788768,-2.753912,-2.734808,GALAXY,-0.312984,-0.681595
-0.92903,-1.018423,-1.127835,GALAXY,-0.093337,-0.659768
0.478809,0.4867,0.48346,STAR,-0.367792,1.290061
-0.758477,-0.964493,-1.129523,GALAXY,-0.160771,-0.827105
0.533843,0.581539,0.666749,STAR,-0.368436,1.290061
-0.719054,-0.655282,-0.587298,STAR,-0.366481,1.046663
0.188076,0.05012,-0.072425,GALAXY,-0.097065,-0.427614
0.534568,0.52294,0.556483,STAR,-0.365137,0.793344
0.389776,0.242988,0.14233,GALAXY,-0.222736,-0.82512
1.572857,1.551428,1.619651,QSO,3.481377,-0.631989
-0.694197,-0.706354,-0.73387,GALAXY,-0.325315,-0.703421
0.681102,0.530141,0.494362,GALAXY,-0.118757,-0.681595
0.6974,0.488986,0.430743,GALAXY,-0.157195,-0.631328
0.223582,0.364238,0.434112,STAR,-0.367738,-0.87671
0.548512,0.559444,0.578001,STAR,-0.368301,1.132646
-0.205098,-0.305311,-0.388802,GALAXY,0.017207,-0.679611
-0.035694,0.103329,0.20278,STAR,-0.367195,2.504405
-0.385603,-0.31827,-0.274791,STAR,-0.367882,0.1994
-0.752922,-0.617547,-0.487833,STAR,-0.36725,-0.661091
-0.255697,-0.387744,-0.506274,GALAXY,-0.157774,-0.862159
1.062017,0.895357,0.91802,GALAXY,-0.168295,-0.630005
-0.44736,-0.548785,-0.644763,GALAXY,-0.156026,-0.66043
-1.432375,-1.300107,-1.180251,STAR,-0.369013,1.311887
0.225842,0.08614,0.008774,GALAXY,-0.068996,-0.659768
-1.018525,-0.818838,-0.680434,STAR,-0.365981,0.793344
0.893111,0.766784,0.697346,GALAXY,-0.115037,-0.388591
0.038925,0.087565,0.116699,STAR,-0.367315,1.065844
0.555348,0.599764,0.641126,STAR,-0.368584,1.030128
-1.62593,-1.640099,-1.630702,GALAXY,-0.233098,-0.74046
1.540881,1.511037,1.48999,QSO,3.249232,-0.688209
-2.086275,-2.081146,-2.133604,GALAXY,-0.247555,-0.688209
1.499858,1.578682,1.655355,QSO,3.135136,-0.630005
-0.504446,-0.611674,-0.714877,GALAXY,-0.185451,-0.606856
-0.496094,-0.499814,-0.467268,STAR,-0.367468,1.342312
0.077039,0.063238,0.029589,GALAXY,-0.239714,-0.825782
1.480754,1.237679,1.218982,GALAXY,-0.157518,-0.681595
0.530717,0.553343,0.550523,STAR,-0.366808,0.83832
0.433944,0.432999,0.463037,GALAXY,-0.184882,-0.659768
0.086633,0.127673,0.178979,STAR,-0.368396,1.132646
0.378995,0.184443,0.051459,GALAXY,-0.223531,-0.743106
-0.335946,-0.420274,-0.493007,GALAXY,-0.236386,-0.699453
-0.553058,-0.655203,-0.771239,GALAXY,-0.101118,-0.649186
0.849734,1.098283,1.224566,STAR,-0.368085,-0.82512
0.076822,0.146532,0.203841,STAR,-0.368235,1.342312
0.572607,0.475825,0.492263,GALAXY,-0.060143,-0.703421
-0.367337,-0.278179,-0.198934,STAR,-0.367972,1.065844
-0.334072,-0.451819,-0.562628,GALAXY,-0.160314,-0.629344
0.394596,0.401489,0.447781,STAR,-0.367807,1.010286
-0.846861,-0.908621,-0.854469,QSO,-0.122839,-0.688209
-0.165863,-0.280808,-0.352479,GALAXY,-0.047824,-0.679611
0.86494,0.907464,0.953608,STAR,-0.368131,-0.628682
0.0195,-0.00519,-0.039404,GALAXY,-0.247714,-0.37404
0.679511,0.788817,0.870637,STAR,-0.365443,2.504405
1.061216,1.126672,1.191486,STAR,-0.367649,1.108174
0.555084,0.420479,0.433452,GALAXY,-0.156157,-0.631989
-0.121591,-0.078391,-0.03448,STAR,-0.367977,-0.87671
-0.782449,-0.820895,-0.879298,GALAXY,-0.278892,-0.626037
0.259841,0.074834,-0.066465,GALAXY,-0.054027,-0.84364
0.650812,0.626017,0.625251,STAR,-0.365919,1.342312
-1.471742,-1.580877,-1.730928,GALAXY,-0.229907,-0.692839
1.041547,1.11723,1.050264,QSO,5.238397,-0.681595
-0.401996,-0.571556,-0.73535,GALAXY,0.046929,-0.435551
0.592596,0.45737,0.730158,STAR,-0.366709,-0.688209
1.989861,2.195893,2.329415,STAR,-0.368233,-0.650509
-0.551985,-0.436732,-0.351509,STAR,-0.36868,2.504405
-1.005192,-0.817343,-0.682424,STAR,-0.367791,-0.622068
-1.118179,-1.009236,-0.896444,STAR,-0.366333,1.075765
-0.652072,-0.536943,-0.433243,STAR,-0.368734,1.030128
-0.732236,-0.830434,-0.964793,GALAXY,-0.180968,-0.661091
-1.030049,-0.912973,-0.836102,STAR,-0.36665,1.310565
0.781067,0.736364,0.77067,GALAXY,-0.165196,-0.74046
-1.660758,-1.507843,-1.390023,STAR,-0.367214,1.075765
0.656979,0.57913,0.522317,GALAXY,-0.224858,-0.827105
1.667351,1.598218,1.687114,QSO,3.756701,-0.700114
0.236434,0.176688,0.147789,GALAXY,-0.124255,-0.629344
1.090235,1.298124,1.510681,STAR,-0.367787,1.499727
-0.122608,-0.218798,-0.315562,GALAXY,-0.168931,-0.681595
0.647131,0.519635,0.466858,GALAXY,-0.015238,-0.377347
0.384475,0.386024,0.374632,STAR,-0.368176,1.194157
1.812934,1.922613,1.771874,QSO,5.324318,1.714685
1.781072,2.068058,2.379382,STAR,-0.373266,2.497791
-0.19443,-0.063568,0.046568,STAR,-0.368183,1.047986
1.093578,1.111665,1.166649,STAR,-0.376558,1.524861
0.650661,0.452561,0.358816,GALAXY,-0.112441,-0.706067
0.151855,0.084338,0.03749,GALAXY,-0.19626,-0.682918
-0.052246,0.006987,0.078595,STAR,-0.368264,-0.87671
-1.839851,-1.777359,-1.702789,STAR,-0.367932,1.132646
-0.641178,-0.571117,-0.456993,STAR,-0.368145,-0.839671
0.055948,-0.106534,-0.224791,GALAXY,0.00173,-0.377347
-0.010695,-0.119344,-0.214082,GALAXY,-0.243448,-0.84827
-1.805193,-1.722972,-1.645299,STAR,-0.368497,1.075765
1.678791,1.728462,1.857186,QSO,2.676969,-0.678288
-0.419169,-0.617635,-0.773103,GALAXY,-0.142671,-0.703421
1.13445,1.165287,1.207646,STAR,-0.368981,-0.826443
-1.113725,-1.170427,-1.201042,GALAXY,-0.135286,-0.688209
0.305441,0.317078,0.363831,STAR,-0.368146,0.841627
-0.408313,-0.495287,-0.596811,GALAXY,-0.237416,-0.62273
-0.390179,-0.509345,-0.641336,GALAXY,-0.118235,-0.682256
-0.35344,-0.442315,-0.513564,GALAXY,-0.24975,-0.682918
-0.745663,-0.55792,-0.394362,STAR,-0.367795,-0.585691
0.670039,0.613005,0.552838,GALAXY,-0.233128,-0.622068
0.831025,0.553677,0.566105,QSO,0.014094,-0.630005
-0.398286,-0.046424,0.131838,STAR,-0.368772,2.419084
-0.546063,-0.651695,-0.750272,GALAXY,-0.2383,-0.84827
0.036222,-0.148401,-0.215554,QSO,-0.177104,-0.435551
2.271028,2.572125,2.848317,STAR,-0.367962,1.561899
-0.051832,0.076065,0.190148,STAR,-0.368024,1.593647
-0.640595,-0.570273,-0.498734,STAR,-0.366139,0.83832
0.663984,0.718939,0.678996,QSO,0.74038,-0.82512
1.500451,1.608513,1.624491,STAR,-0.368262,-0.862159
-0.278577,-0.159629,-0.062519,STAR,-0.366817,2.678355
-0.671157,-0.764161,-0.808039,GALAXY,-0.095411,-0.650509
1.871677,1.57484,1.469676,QSO,4.15699,-0.66043
0.353243,0.205042,0.135266,GALAXY,-0.153903,-0.668367
0.35411,0.251367,0.186787,GALAXY,-0.071674,-0.681595
0.438181,0.428506,0.470636,STAR,-0.367763,1.310565
0.058537,0.085947,0.153942,STAR,-0.367627,2.51631
-0.525066,-0.588296,-0.678813,GALAXY,-0.273598,-0.589659
-1.438486,-1.53428,-1.668706,GALAXY,-0.216816,-0.698792
1.308195,0.897124,1.622786,STAR,-0.368338,-0.827105
-0.203911,-0.294303,-0.394487,GALAXY,0.0531,-0.668367
-0.312925,0.072443,0.280434,STAR,-0.365764,-0.650509
-0.059967,0.032193,0.14085,STAR,-0.366164,2.032822
-1.124967,-1.211432,-1.289313,GALAXY,-0.1906,-0.699453
-2.158624,-2.123611,-2.057011,STAR,-0.368372,1.065844
-0.337744,-0.491383,-0.621456,GALAXY,-0.160033,-0.706067
0.469469,0.387905,0.283527,GALAXY,-0.298229,-0.84827
0.369231,0.57738,0.188685,QSO,0.531807,2.729284
-0.991257,-1.030811,-1.064141,GALAXY,-0.200251,-0.688209
1.614822,1.577891,1.321657,QSO,5.847528,2.307306
-0.576983,-0.483189,-0.419098,STAR,-0.367432,1.075765
-0.115085,-0.175507,-0.209961,GALAXY,-0.142538,-0.569817
-0.767403,-0.721256,-0.691988,GALAXY,-0.241301,-0.329726
-0.074156,0.037099,0.142531,STAR,-0.370585,-0.339647
0.3525,0.433316,0.495064,STAR,-0.367016,1.682276
-0.217338,-0.407332,-0.620043,GALAXY,-0.247435,-0.699453
0.842333,0.742571,0.75752,GALAXY,-0.155416,-0.82512
-0.162276,-0.342219,-0.489956,GALAXY,-0.172767,-0.606856
1.771976,2.110734,2.206417,STAR,-0.368054,-0.650509
-0.536939,-0.479575,-0.670277,GALAXY,0.756935,-0.624052
1.326433,1.420692,1.521415,STAR,-0.369976,1.072458
0.770879,0.615317,0.542464,GALAXY,-0.042551,-0.682918
-0.233392,-0.206006,-0.155647,STAR,-0.366942,2.504405
0.750579,0.875145,0.961449,STAR,-0.369166,-0.397851
0.61541,0.661958,0.76267,GALAXY,-0.355755,-0.377347
0.428088,0.486867,0.558214,STAR,-0.367892,1.342312
0.340984,0.137784,-0.024641,GALAXY,-0.100163,-0.682918
-2.263607,-2.255182,-2.250758,GALAXY,-0.250398,1.792069
-0.72782,-0.672206,-0.615144,STAR,-0.36796,-0.682256
-0.185015,-0.061845,0.048391,STAR,-0.367506,1.065844
0.482933,0.29326,0.126597,GALAXY,-0.169276,-0.681595
2.065364,1.947943,1.861801,QSO,4.787251,1.030128
0.235813,-0.047242,-0.223922,GALAXY,-0.207105,-0.827766
-0.777412,-0.55246,-0.481989,GALAXY,-0.357239,-0.377347
0.679784,0.735529,0.783603,STAR,-0.365999,1.520892
-1.875969,-1.720924,-1.575369,STAR,-0.36803,1.132646
0.104212,-0.017323,-0.108448,GALAXY,-0.06787,-0.682918
0.073941,0.129247,0.173219,STAR,-0.367671,0.841627
0.136036,0.019867,-0.095298,GALAXY,-0.183963,-0.622068
1.944224,2.079039,2.092181,QSO,1.422692,1.030128
0.447484,0.315574,0.271104,GALAXY,-0.077668,-0.844963
-1.034409,-1.114281,-1.209962,GALAXY,-0.18676,-0.66043
-0.681853,-0.528124,-0.409167,STAR,-0.367844,0.793344
1.389997,1.501507,1.504653,QSO,5.481065,1.545364
0.705667,0.772991,0.837716,STAR,-0.368636,-0.706067
-0.61973,-0.62917,-0.655305,GALAXY,-0.248053,-0.681595
-0.118908,-0.212758,-0.291578,GALAXY,-0.2237,-0.862159
0.539031,0.362514,0.259217,GALAXY,-0.162372,-0.818506
-0.390565,-0.325594,-0.253758,STAR,-0.368138,1.079733
-0.477019,-0.598275,-0.740399,GALAXY,-0.054544,-0.622068
1.98296,2.065649,1.956727,QSO,2.212302,-0.629344
0.593857,0.61253,0.651401,STAR,-0.369347,1.311887
0.595646,0.456913,0.358347,GALAXY,-0.08425,-0.844963
-0.908975,-0.98941,-1.084765,GALAXY,-0.030503,-0.681595
0.647987,0.726227,0.754235,STAR,-0.366365,1.792069
-0.23036,-0.35197,-0.466131,GALAXY,-0.168599,-0.622068
0.58672,0.626641,0.59452,STAR,-0.366419,1.290061
0.230992,0.505488,1.539806,GALAXY,-0.289013,-0.82512
0.81194,0.862396,0.949904,STAR,-0.366062,1.290061
-0.589082,-0.490082,-0.397171,STAR,-0.367866,0.83832
0.368864,0.487702,0.593492,STAR,-0.366825,1.065844
-0.624089,-0.709044,-0.75105,GALAXY,-0.125903,-0.880679
0.793194,0.650898,0.56761,GALAXY,-0.095725,-0.682256
2.307645,2.21811,2.069718,QSO,4.881758,-0.380655
-0.353666,-0.457323,-0.545783,GALAXY,-0.235047,-0.574447
-0.7391,-0.828702,-0.930075,GALAXY,-0.101329,-0.661091
0.203621,0.104401,0.080986,GALAXY,-0.178644,-0.88134
-0.85139,-0.713335,-0.596402,STAR,-0.368828,1.323793
0.681365,0.619273,0.650715,GALAXY,-0.193217,0.328374
-0.770039,-0.896119,-1.027458,GALAXY,-0.147656,1.790746
-0.803022,-0.851166,-0.946527,GALAXY,-0.096451,-0.878694
0.086981,0.179528,0.268805,STAR,-0.367756,0.793344
0.198565,0.305472,0.3933,STAR,-0.368634,-0.39256
-1.593353,-1.40612,-1.266064,STAR,-0.367934,1.08767
0.824369,0.71187,0.680033,GALAXY,-0.158564,-0.649186
-4.13566,-3.967865,-3.894924,GALAXY,-0.344985,-0.412402
0.689849,0.625955,0.721807,GALAXY,-0.175008,-0.688209
0.349063,0.363288,0.367677,STAR,-0.368441,1.079733
0.202086,0.053021,-0.09748,GALAXY,-0.035099,-0.709374
-0.565892,-0.345103,-0.167644,STAR,-0.367378,1.310565
0.681008,0.525314,0.399336,GALAXY,-0.136651,-0.88134
-0.881011,-0.799091,-0.734664,STAR,-0.366953,0.83832
0.691845,0.570944,0.498951,GALAXY,0.044893,-0.630005
0.170563,-0.082445,-0.192305,GALAXY,-0.132831,-0.839671
-0.61392,-0.720404,-0.810538,GALAXY,-0.183889,-0.415048
0.428869,0.28395,0.158657,GALAXY,-0.101616,-0.661091
0.799229,1.228202,1.540316,STAR,-0.368291,-0.622068
-0.377976,-0.253843,-0.161064,STAR,-0.367665,1.072458
-0.138982,-0.171507,-0.221238,GALAXY,-0.214503,-0.659768
-0.497949,-0.593721,-0.713171,GALAXY,-0.166841,-0.651832
0.62298,0.649984,0.676112,STAR,-0.369233,2.199496
-1.365139,-1.323195,-1.295006,STAR,-0.367996,1.342312
0.109833,0.024588,0.019834,GALAXY,-0.046892,-0.626037
-0.22955,-0.425883,-0.592807,GALAXY,-0.253451,-0.827105
1.291662,1.108561,1.170704,QSO,4.546009,1.553301
-1.308222,-1.399975,-1.499102,GALAXY,-0.158204,-0.681595
0.717144,0.623555,0.720102,GALAXY,-0.201088,-0.626698
0.089825,-0.045642,-0.184647,GALAXY,0.012933,-0.682256
2.014078,2.197581,2.054913,QSO,1.565963,-0.668367
0.990685,1.393674,1.682274,STAR,-0.368289,-0.629344
-0.339203,-0.133763,0.018513,STAR,-0.367154,-0.659768
-0.255462,-0.41586,-0.55849,GALAXY,-0.237514,-0.583045
-0.982416,-1.083888,-1.173396,GALAXY,-0.148628,-0.824459
1.301171,1.427092,1.51089,STAR,-0.368492,-0.622068
-0.204081,-0.157035,-0.089839,STAR,-0.367433,0.83832
-0.827342,-0.961654,-1.115253,GALAXY,-0.203504,-0.661091
1.601922,1.586015,1.656417,QSO,3.911645,2.307306
0.914268,0.920687,0.928319,STAR,-0.368374,1.342312
-1.417772,-1.477836,-1.579072,GALAXY,-0.266133,-0.688209
0.888479,0.961965,1.007495,STAR,-0.369083,1.485176
0.212076,0.173145,0.166874,STAR,-0.366676,2.504405
-0.735531,-0.682115,-0.60477,STAR,-0.369415,1.079733
0.629523,0.689547,0.751952,STAR,-0.367884,1.132646
-1.000249,-1.032499,-1.01889,GALAXY,-0.256284,-0.687548
2.317286,2.139317,2.106133,QSO,4.342185,-0.709374
0.100417,0.233475,0.315863,STAR,-0.365208,1.010286
-0.515942,-0.440873,-0.384857,STAR,-0.368089,1.072458
-0.277936,-0.321928,-0.369759,GALAXY,-0.215754,1.048647
-0.565647,-0.634594,-0.713648,GALAXY,-0.252225,-0.626037
-0.106743,-0.049853,-0.075736,GALAXY,-0.301382,-0.622068
-0.714459,-0.824851,-0.961892,GALAXY,-0.070768,-0.703421
-0.090831,0.087002,0.175159,STAR,-0.36717,2.518956
-1.984107,-1.772277,-1.593827,STAR,-0.36782,0.861469
-1.191733,-0.687592,-0.377884,STAR,-0.36895,-0.826443
0.696129,0.558477,0.488033,GALAXY,-0.195684,-0.82512
0.482764,0.566372,0.62057,STAR,-0.366415,-0.87671
-0.271619,0.067361,0.241093,STAR,-0.366683,1.231196
-0.475907,-0.391683,-0.329172,GALAXY,-0.312618,-0.668367
-2.151939,-1.956969,-1.78897,STAR,-0.368421,0.211305
-1.45147,-1.314324,-1.205757,STAR,-0.368225,1.075765
-2.654239,-2.413058,-2.20717,STAR,-0.367841,0.540025
-0.136534,-0.27897,-0.458339,GALAXY,-0.068695,-0.703421
0.417759,0.437545,0.55161,GALAXY,-0.296771,-0.845624
0.774118,0.656903,0.686896,GALAXY,-0.194739,-0.699453
1.594804,1.457723,1.49473,QSO,1.040847,-0.688209
0.875881,0.701636,0.640951,GALAXY,0.23237,-0.412402
-2.219523,-1.988189,-1.801518,STAR,-0.368045,1.131985
0.110068,0.098933,0.0541,GALAXY,-0.24572,-0.706067
-0.554094,-0.666078,-0.794027,GALAXY,-0.128512,-0.84364
-1.39316,-1.563337,-1.729858,GALAXY,-0.22528,-0.862159
1.344586,1.404778,1.445474,STAR,-0.367528,1.310565
-0.098184,-0.22024,-0.315779,GALAXY,-0.156684,-0.628682
-1.141708,-1.219784,-1.32521,GALAXY,-0.117145,-0.706067
0.606823,0.594885,0.597003,GALAXY,-0.299469,-0.377347
-1.322873,-1.833205,-1.756225,STAR,-0.367793,0.83832
0.454799,0.306527,0.262201,GALAXY,-0.152971,-0.862159
-0.542127,-0.38253,-0.266248,STAR,-0.367935,-0.682918
-0.817004,-0.834892,-0.811157,GALAXY,-0.223386,-0.622068
0.924418,1.020976,1.092799,STAR,-0.368073,1.079733
-0.531271,-0.43173,-0.330267,GALAXY,-0.30645,-0.622068
-1.1317,-1.063367,-0.975302,STAR,-0.368919,1.222597
-0.369069,-0.223845,-0.104803,STAR,-0.369489,1.59497
-0.72073,-0.807127,-0.912737,GALAXY,-0.107948,-0.630005
0.245304,0.150937,0.071781,GALAXY,-0.225069,-0.622068
-0.101263,0.029951,0.128018,STAR,-0.368366,0.1994
0.554322,0.408039,0.367527,GALAXY,-0.103242,-0.682918
-0.231555,-0.343503,-0.325769,GALAXY,-0.145527,-0.649186
0.030065,-0.047734,-0.065202,GALAXY,-0.186521,-0.87671
0.166496,0.015172,-0.101033,GALAXY,-0.123121,-0.661091
0.406488,0.509955,0.61134,STAR,-0.366098,1.010286
-1.197778,-1.014774,-0.845098,STAR,-0.369976,-0.741122
-0.358957,-0.223484,-0.105697,STAR,-0.368343,-0.435551
-0.808003,-0.985067,-1.129431,GALAXY,-0.225561,-0.880679
0.505333,0.472914,0.492472,STAR,-0.366574,1.243762
0.001479,-0.088001,-0.098098,GALAXY,-0.18608,-0.687548
0.618451,0.54616,0.534547,GALAXY,-0.211,-0.649186
1.888748,2.315085,2.579365,STAR,-0.367988,1.485176
1.263161,1.292136,1.31644,STAR,-0.366679,2.184284
-2.343771,-2.094474,-1.926506,STAR,-0.366517,0.793344
0.559462,0.706225,0.877124,STAR,-0.359273,-0.688209
1.288498,1.297429,1.275686,STAR,-0.368286,0.855516
0.775417,0.63713,0.599378,GALAXY,-0.125819,-0.864805
-1.079914,-1.083606,-1.147464,GALAXY,-0.292203,-0.84827
-0.902554,-0.81038,-0.713506,STAR,-0.366154,0.83832
-0.316964,-0.403481,-0.503098,GALAXY,-0.194049,-0.629344
0.433398,0.467806,0.462586,STAR,-0.365152,1.290061
0.572409,0.545342,0.541636,STAR,-0.368417,1.310565
-0.762375,-0.844334,-0.939421,GALAXY,-0.202972,-0.607517
-0.530734,-0.682502,-0.855472,GALAXY,-0.133805,-0.688209
-1.08804,-1.299439,-1.223563,STAR,-0.36801,-0.427614
-0.679019,-0.792093,-0.921832,GALAXY,-0.16448,-0.649186
-0.630529,-0.732193,-0.831061,GALAXY,-0.155022,-0.37867
0.498939,0.422959,0.382649,GALAXY,-0.263477,1.030128
0.116085,0.227567,0.322049,STAR,-0.367171,1.742464
-1.549363,-1.404327,-1.274457,STAR,-0.368037,1.030128
-0.389266,-0.327124,-0.262569,STAR,-0.368445,0.793344
0.769721,0.790733,0.824106,STAR,-0.365896,-0.661091
-0.167888,-0.311017,-0.480083,GALAXY,-0.027314,-0.37867
0.383147,0.433826,0.474022,STAR,-0.368343,2.504405
1.000929,1.207136,0.950381,QSO,0.384329,-0.329726
0.221238,0.142567,0.129347,STAR,-0.367974,0.211305
0.201126,0.157074,0.222785,GALAXY,-0.152619,-0.395867
-0.449431,-0.622382,-0.732566,GALAXY,-0.02309,-0.622068
0.271959,0.192751,0.174942,GALAXY,-0.237498,-0.622068
0.054875,0.091249,0.127642,STAR,-0.368022,1.243762
1.28879,1.460273,1.524274,STAR,-0.368822,0.530104
1.248444,1.442575,1.555706,STAR,-0.368181,1.212015
-0.787797,-0.608421,-0.494069,STAR,-0.367562,0.793344
-1.585952,-1.462573,-1.331622,STAR,-0.367341,0.83832
-0.081312,-0.094252,-0.061123,GALAXY,-0.245839,-0.824459
-0.088147,-0.197557,-0.325151,GALAXY,-0.146294,-0.651832
-1.207061,-1.272492,-1.362787,GALAXY,-0.154226,-0.66969
-0.464006,-0.656143,-0.833268,GALAXY,-0.074983,-0.825782
-0.83592,-0.781824,-0.727107,STAR,-0.367502,0.793344
-0.175467,-0.334438,-0.480401,GALAXY,-0.01374,-0.864805
0.448783,0.31866,0.259066,GALAXY,-0.179132,-0.706067
-0.100962,-0.241657,-0.318154,GALAXY,-0.164497,-0.651832
0.92439,0.800572,0.781814,GALAXY,-0.139914,-0.622068
-0.226706,-0.337384,-0.471397,GALAXY,-0.186132,-0.66043
0.37859,0.369108,0.378261,STAR,-0.367712,1.243762
0.881285,0.959239,1.026614,STAR,-0.365066,1.553301
1.495687,1.516814,1.564835,STAR,-0.367874,1.758999
1.028149,1.033663,1.073956,STAR,-0.367663,-0.842978
1.94686,1.999261,2.188795,STAR,-0.368521,-0.689532
1.54428,1.686322,1.79162,QSO,3.15067,2.307306
-1.259704,-1.12004,-1.010446,STAR,-0.366416,1.231196
0.023172,-0.026466,-0.095105,GALAXY,0.0047,-0.650509
0.154246,0.083125,0.013254,GALAXY,-0.276709,-0.606856
0.33623,0.411406,0.456726,STAR,-0.36919,2.679678
0.047907,-0.090647,-0.189321,GALAXY,-0.157026,-0.37867
-0.798484,-0.6649,-0.510204,STAR,-0.366752,1.010286
0.634759,0.743301,0.834924,STAR,-0.366853,-0.377347
1.603655,1.51262,1.585994,QSO,3.820328,-0.329726
0.847041,0.801178,0.760847,GALAXY,-0.1688,-0.84827
-0.069938,0.073076,0.213806,STAR,-0.369792,1.079733
0.332652,0.156388,0.085391,GALAXY,-0.112315,-0.680272
0.824321,0.888719,0.969466,STAR,-0.368423,1.310565
-0.273897,-0.400606,-0.552329,GALAXY,-0.177629,-0.706067
-1.354951,-1.501258,-1.707746,GALAXY,-0.233128,-0.706067
0.637329,0.609145,0.610638,STAR,-0.365489,1.310565
-0.712991,-0.584744,-0.462135,STAR,-0.367895,0.841627
-0.007748,0.001844,0.04406,GALAXY,-0.067323,-0.377347
0.517761,0.418413,0.404644,GALAXY,-0.207213,-0.649186
0.157033,-0.020215,-0.171063,GALAXY,-0.170685,-0.703421
1.919442,1.818649,1.89978,QSO,1.190781,-0.629344
1.151417,1.19488,1.276848,STAR,-0.367102,1.017561
-0.188235,-0.381387,-0.536637,GALAXY,-0.182684,-0.682256
0.731663,0.643504,0.864434,GALAXY,-0.156309,-0.631989
-1.561274,-1.42235,-1.303851,STAR,-0.367554,2.419084
-0.256761,-0.324899,-0.422969,GALAXY,-0.052556,-0.632651
-1.838571,-1.610752,-1.42149,STAR,-0.36821,1.075765
-0.877828,-0.574212,-0.366431,STAR,-0.367681,1.342312
-3.702065,-3.644102,-3.605022,GALAXY,-0.320198,-0.682256
-0.348638,-0.534068,-0.485525,GALAXY,-0.142008,-0.864805
-0.423661,-0.402716,-0.359401,GALAXY,-0.237033,-0.37404
-0.45009,-0.647352,-0.787072,GALAXY,-0.149277,-0.82512
1.669168,1.656974,1.508858,QSO,5.507251,-0.825782
0.385228,0.470453,0.508072,STAR,-0.367284,0.83832
0.410989,0.208392,0.098215,GALAXY,-0.028879,-0.630005
-0.173386,0.138795,0.32235,STAR,-0.367814,1.310565
-0.77276,-0.735297,-0.665094,STAR,-0.367274,1.01227
-2.703228,-2.611826,-2.618581,GALAXY,-0.30228,-0.828427
-1.34805,-1.493222,-1.601778,GALAXY,-0.211049,-0.681595
-3.055218,-2.955317,-2.931614,GALAXY,-0.304476,-0.878694
0.689284,0.756462,0.82378,STAR,-0.366259,0.83832
0.831082,0.853042,0.898784,STAR,-0.36641,0.793344
0.641811,0.72373,0.801635,STAR,-0.366044,1.500389
2.441327,2.223921,2.215964,QSO,4.347477,-0.651832
1.111025,1.18826,1.22011,STAR,-0.368501,-0.678288
-0.726973,-0.644767,-0.575828,STAR,-0.368156,1.194157
0.144953,0.069374,0.026973,GALAXY,-0.16397,-0.661091
0.455242,0.348069,0.207068,GALAXY,-0.113363,-0.688209
0.239071,0.07341,-0.062017,GALAXY,-0.121647,-0.826443
1.740246,1.889134,2.007061,QSO,3.03779,-0.700114
-0.881576,-0.72683,-0.601785,STAR,-0.370208,-0.82512
0.18269,0.134874,0.100681,STAR,-0.366527,1.310565
