@relation 'output-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V-weka.filters.unsupervised.attribute.Remove-R3,5,9,13,15-19'

@attribute Season {winter,spring,summer,autumn}
@attribute Location {Cobar,CoffsHarbour,Moree,NorfolkIsland,Sydney,SydneyAirport,WaggaWagga,Williamtown,Canberra,Sale,MelbourneAirport,Melbourne,Mildura,Portland,Watsonia,Brisbane,Cairns,Townsville,MountGambier,Nuriootpa,Woomera,PerthAirport,Perth,Hobart,AliceSprings,Darwin}
@attribute Rainfall numeric
@attribute Sunshine numeric
@attribute WindGustSpeed numeric
@attribute WindSpeed9am numeric
@attribute Humidity9am numeric
@attribute Humidity3pm numeric
@attribute Pressure9am numeric
@attribute Cloud3pm numeric
@attribute RainTomorrow {No,Yes}

@data
winter,Sydney,0,12.2,59,9,63,70,1010.5,2,No
winter,MelbourneAirport,0,12.5,69,43,22,12,1009.2,0,No
summer,MelbourneAirport,0,0.1,54,26,71,62,1021.9,7,No
summer,Woomera,0,10.3,30,11,64,30,1028.8,0,No
autumn,Mildura,0,6.4,43,13,38,18,1012,7,No
autumn,MelbourneAirport,0,13.5,31,4,74,33,1014.4,7,No
summer,Darwin,0,10.2,35,11,61,50,1014.3,2,No
summer,Nuriootpa,15,6.6,65,26,87,62,1024.5,6,No
winter,Cairns,0,10.2,37,15,67,63,1009.6,2,No
spring,Brisbane,0,10,26,2,73,67,1016.7,3,No
spring,MountGambier,0.2,5,24,7,100,34,1019.8,7,No
autumn,AliceSprings,0.4,8.8,69,17,24,17,1008.7,2,No
autumn,PerthAirport,1.4,7.7,69,20,63,45,1011.1,7,Yes
autumn,Perth,0,8.8,30,7,70,61,1020.4,2,No
winter,Brisbane,0,9.7,35,7,56,63,1012.5,7,No
summer,Sale,0.4,8,28,7,90,48,1025.3,3,No
winter,Darwin,0,5.8,61,15,71,70,1009.9,7,Yes
spring,Cairns,0,10.8,28,19,70,58,1015.3,3,No
summer,Sydney,0,0.7,22,6,66,54,1017.2,8,No
autumn,Brisbane,0,11.2,54,17,23,14,1013.7,0,No
summer,Brisbane,2.2,9.5,20,4,83,64,1025.8,3,No
spring,Hobart,0,6.2,35,19,99,71,1025.1,2,Yes
spring,CoffsHarbour,0,5.1,28,7,72,59,1014.2,4,Yes
winter,Hobart,0,8.8,43,7,64,51,1016.3,3,No
winter,Moree,1.8,2.3,43,26,71,60,1019,8,No
summer,Perth,0,10.5,31,19,44,28,1026.6,1,No
winter,Perth,0.4,0.1,31,6,73,93,1015.2,7,Yes
autumn,Watsonia,1.2,7.7,41,22,69,53,1016.5,5,No
spring,MelbourneAirport,1.2,0,15,2,92,81,1029.6,8,Yes
summer,Sydney,41,0,28,9,90,87,1024.8,8,Yes
autumn,MountGambier,2.2,8.7,57,20,59,52,1013.6,6,No
autumn,Mildura,0,8,48,13,47,24,1018.4,4,No
spring,Cairns,0,3.1,44,17,64,72,1015,7,Yes
winter,MountGambier,0,10.6,44,24,69,43,1011.4,5,No
autumn,SydneyAirport,0.2,8.3,52,13,60,48,1022.5,1,No
spring,Moree,0,11.4,37,19,59,24,1019.3,1,No
summer,Canberra,0,3.4,39,19,89,73,1016.4,4,No
autumn,CoffsHarbour,0,8.3,24,11,51,74,1013.8,6,Yes
spring,Melbourne,0,9.7,28,11,57,29,1023.8,4,No
summer,Darwin,0,11.2,31,6,66,36,1015.7,0,No
spring,WaggaWagga,0,7.1,56,7,75,42,1008,6,No
spring,NorfolkIsland,3.4,2.3,54,15,81,70,1018.3,6,Yes
autumn,Mildura,0,11.5,22,13,53,26,1022.3,0,No
summer,NorfolkIsland,0.2,9.2,39,24,61,62,1024.1,3,No
winter,Cairns,5.8,9.6,57,24,71,51,1011.2,7,No
autumn,MountGambier,0,4.3,30,15,81,81,1018.2,7,No
summer,AliceSprings,0,11.3,30,13,24,14,1016.4,1,No
autumn,WaggaWagga,0,11.7,28,6,75,34,1018.7,1,No
autumn,Brisbane,14,0.4,39,6,78,55,1017.1,7,No
autumn,WaggaWagga,0,10.7,33,11,75,42,1012.5,5,No
summer,Portland,0,2.6,43,15,83,73,1021,8,Yes
summer,Darwin,0,10.6,43,13,81,48,1014.5,3,No
spring,Portland,19.2,5.6,46,24,53,56,1013.8,5,Yes
autumn,Perth,0,9.5,37,11,57,42,1015.7,6,No
winter,SydneyAirport,0.4,6,39,20,74,60,1018.6,4,No
winter,Sydney,0,6.9,33,20,56,57,1015.1,7,No
autumn,Brisbane,0,0,33,15,55,57,1015.5,7,Yes
winter,Mildura,0,13.1,39,22,62,26,1021.1,1,No
summer,Sydney,0,9.4,67,11,49,22,1007.6,1,No
autumn,Moree,0,5.6,56,31,31,10,1012.2,0,No
summer,Sydney,0,9.2,31,13,70,36,1020.6,1,No
winter,MelbourneAirport,0,0,30,15,77,68,1017.9,8,No
autumn,Brisbane,1,1.7,33,4,70,49,1021.5,8,Yes
spring,WaggaWagga,0,0.7,33,11,76,61,1022.5,7,No
summer,Watsonia,0.2,3.3,19,6,99,59,1034.1,7,No
winter,Townsville,0.2,8.1,43,9,70,74,1003.5,7,No
spring,Darwin,0,11.1,41,20,39,24,1014.6,1,No
winter,AliceSprings,42.4,0,35,17,93,95,999.9,8,Yes
spring,Cobar,0,9.5,31,22,58,27,1023.9,3,No
spring,NorfolkIsland,14.4,6.1,35,15,62,67,1016,7,No
autumn,Darwin,0,7.8,44,15,74,60,1010.3,6,Yes
spring,MelbourneAirport,0.2,4,31,11,79,65,1024.7,7,No
spring,Hobart,0.2,7.2,39,15,71,48,1028.3,5,No
winter,MountGambier,0,10,76,24,31,17,1010.7,3,No
summer,MelbourneAirport,2,4,35,30,83,75,1025.3,6,No
autumn,Watsonia,5.4,2.5,65,13,87,77,1005.4,6,Yes
autumn,SydneyAirport,0,9.5,28,9,76,46,1028.9,4,No
autumn,NorfolkIsland,0,4.2,52,31,84,81,1016.4,7,No
winter,Watsonia,0,10.5,30,11,72,42,1020.9,3,No
winter,Darwin,0,10.7,72,17,70,48,1009.6,6,No
autumn,Moree,0,7.2,35,22,40,23,1025.1,6,No
winter,Sydney,0,7.2,35,4,78,65,1013.9,5,No
autumn,Mildura,4,1.6,50,9,96,63,1013.6,7,No
summer,Watsonia,0,9.1,17,6,100,51,1032.2,7,No
spring,Sale,0.2,7.3,39,2,97,73,1027.2,1,No
summer,NorfolkIsland,39,8.7,41,19,86,73,1005.6,6,No
autumn,CoffsHarbour,0,12.1,31,7,27,36,1011.5,1,No
autumn,Watsonia,0.2,10.9,48,13,74,55,1018.3,5,No
winter,NorfolkIsland,0,10.5,31,17,61,56,1014.9,1,Yes
summer,Mildura,0,8.7,22,13,74,38,1029.6,3,No
winter,MelbourneAirport,0,12.6,43,19,51,42,1021.4,7,No
autumn,Darwin,0,8.9,63,9,71,61,1008,7,Yes
winter,Moree,0,13.1,54,33,41,11,1005,1,No
spring,Sydney,0,10.9,39,19,67,41,1016,2,Yes
summer,Melbourne,3.4,5.1,56,24,81,59,1024.8,7,No
winter,MelbourneAirport,0,12,52,11,59,20,1015.6,6,No
summer,Mildura,0,4,17,2,78,55,1033.3,7,No
autumn,Mildura,1.6,13,50,24,52,18,1013.1,2,No
winter,Cairns,0,11.9,30,15,63,67,1009.2,4,No
spring,Darwin,0,9.1,24,6,79,66,1011.7,5,No
autumn,Canberra,0,8.4,65,24,65,40,1009.5,4,Yes
summer,NorfolkIsland,2.2,8.9,72,28,62,58,1010.6,1,No
autumn,Watsonia,0.2,1.6,41,20,66,69,1009.8,7,Yes
autumn,Perth,0,13.1,30,7,35,23,1013.7,2,No
winter,Mildura,0,1.1,26,13,42,31,1013.3,8,No
autumn,PerthAirport,10.8,6.6,48,13,96,38,1016,3,No
summer,Sydney,8,2.7,24,17,84,71,1033.5,6,No
summer,NorfolkIsland,1.6,8.8,39,7,84,67,1013.5,4,No
autumn,Townsville,0,9.3,37,19,54,45,1019.4,3,No
winter,Williamtown,8.2,10.4,44,13,59,35,1017.3,1,No
spring,NorfolkIsland,0.8,6.3,33,19,76,70,1018.9,6,No
summer,WaggaWagga,2.6,0,43,20,83,90,1012.8,8,Yes
summer,Hobart,1.8,6.9,76,30,62,43,999.3,2,No
summer,Portland,22.2,5.5,76,20,79,81,1017.7,8,Yes
summer,Watsonia,0,5.7,20,2,100,57,1033.1,6,No
summer,Mildura,0.1,7.2,44,15,85,52,1015.3,5,No
autumn,NorfolkIsland,0.4,6,57,28,69,72,1014.1,7,No
summer,CoffsHarbour,0,8.7,56,37,52,64,1015.3,3,No
autumn,Nuriootpa,0,9,30,17,81,39,1023.4,1,No
autumn,Canberra,0,12.3,28,11,64,17,1023.3,6,No
autumn,WaggaWagga,0,10.6,50,9,58,26,1016.9,5,No
autumn,SydneyAirport,0,12.6,35,15,34,33,1020.5,6,No
winter,Cobar,0,0.5,46,22,71,50,1014.7,7,Yes
winter,Woomera,0,8.2,50,15,28,15,1005.5,6,No
spring,Woomera,6.8,8.6,39,24,80,43,1008.8,1,No
autumn,Cairns,0,10.8,33,11,55,53,1016.4,1,No
autumn,PerthAirport,0,12.5,57,20,47,36,1019.7,1,No
summer,SydneyAirport,0,9.3,31,13,62,62,1031.5,1,No
autumn,Darwin,0,10.8,39,15,66,44,1012.2,7,No
winter,NorfolkIsland,0,8.5,39,20,88,83,1014.5,7,Yes
winter,Hobart,0,11.1,46,24,77,29,1016.3,7,No
autumn,Hobart,0,5.3,37,20,69,56,1012.5,8,No
summer,Mildura,0.4,10.8,24,13,70,28,1023.9,0,No
winter,Perth,0,9,30,15,25,36,1003.4,7,No
summer,MountGambier,2.6,7.7,83,24,85,79,1012,2,Yes
winter,Perth,0,13.1,43,19,47,42,1011.1,0,No
spring,NorfolkIsland,6,8.7,50,20,60,61,1022.6,3,No
winter,Sale,0,7.6,56,26,81,50,1015.1,6,No
summer,Hobart,0.8,8.5,54,9,71,40,1012,4,No
summer,PerthAirport,0,10.8,43,22,41,24,1024.8,0,No
spring,PerthAirport,2.8,5.9,48,24,66,91,1018.2,7,Yes
spring,Williamtown,0,4.6,39,9,83,67,1021.7,7,No
autumn,Brisbane,0,10.2,33,7,62,68,1021.5,4,Yes
spring,MountGambier,3.6,4.9,46,11,96,69,1012,3,Yes
spring,Mildura,0,5.7,31,15,89,48,1018.8,5,No
winter,Darwin,22.6,3.1,35,13,91,72,1005.4,7,No
summer,Portland,0.4,3.4,57,15,53,49,1006.9,3,Yes
autumn,WaggaWagga,0,11.7,20,13,66,31,1032.3,1,No
spring,AliceSprings,0,3.5,19,9,71,31,1018.4,6,No
spring,Brisbane,0,8.6,20,6,72,63,1019.2,1,No
winter,NorfolkIsland,0,10.8,54,31,65,74,1015.8,6,No
summer,PerthAirport,0.4,5.2,61,20,83,55,1016.2,7,Yes
spring,Brisbane,0,10.2,30,6,52,36,1016.2,1,No
autumn,Perth,0,13.2,41,15,46,47,1022.3,1,No
winter,WaggaWagga,0,11.6,37,2,87,50,1011.1,4,No
summer,Portland,3.8,7,30,7,92,83,1023.8,6,Yes
summer,MountGambier,3.2,3.8,72,9,85,59,1008,8,Yes
winter,Watsonia,0,3.6,31,7,78,55,1017.2,7,Yes
autumn,NorfolkIsland,6,0.2,54,30,87,80,1016.8,7,No
summer,Williamtown,2.4,6.7,46,19,71,85,1028.3,6,Yes
summer,MountGambier,4.4,2.4,30,11,80,69,1022.6,5,No
summer,Hobart,1,4.8,33,20,85,68,993.8,6,No
spring,Perth,16.6,2.7,69,6,85,66,1008.9,6,Yes
spring,WaggaWagga,0.8,10.6,30,9,71,33,1017.3,4,No
summer,Perth,0,8.7,20,6,84,57,1029.2,3,No
winter,WaggaWagga,0,10.2,22,9,75,37,1025.3,2,No
autumn,Woomera,0,13,41,24,17,5,1016,2,No
winter,Watsonia,0,11.3,28,7,65,28,1020.7,3,No
summer,Moree,0,0,19,4,80,72,1027,8,Yes
summer,WaggaWagga,2.2,3.8,41,17,83,63,1015.7,7,Yes
summer,Mildura,0,10.5,24,9,56,30,1028.4,0,No
spring,Woomera,3,6.6,46,17,90,44,1021.1,1,No
winter,MelbourneAirport,0,2.5,63,46,46,96,1010.8,7,Yes
summer,Darwin,0,11,39,24,41,38,1017.1,1,No
winter,MountGambier,0,7.1,30,9,65,29,1011.4,7,No
summer,AliceSprings,3.6,0,28,7,87,86,1021.1,8,Yes
autumn,MelbourneAirport,0,13,44,19,50,28,1009.1,3,No
spring,NorfolkIsland,0.2,7.9,63,20,68,60,1015.5,3,No
winter,Darwin,11.2,9.4,46,17,76,66,1009.1,3,Yes
autumn,PerthAirport,0,10.2,41,13,53,38,1016.4,7,No
winter,Mildura,0,11.3,50,7,36,14,1008.7,2,No
spring,Portland,0,4.3,56,24,80,92,1012.6,8,Yes
summer,Perth,12.6,9.4,52,4,99,50,1017.8,2,Yes
autumn,Darwin,0,10.5,35,13,62,53,1017.2,3,No
autumn,PerthAirport,0,11.9,57,28,35,15,1024.3,0,No
spring,WaggaWagga,0,0.3,17,11,82,74,1022.8,7,Yes
spring,Mildura,0,10.7,52,17,65,32,1035.3,0,No
spring,Williamtown,31.6,5.4,30,15,80,57,1032.2,7,No
summer,Portland,6,8.6,63,35,79,71,1014.5,6,Yes
summer,WaggaWagga,0,10.9,30,11,74,51,1025.3,1,No
spring,SydneyAirport,0.2,9.4,26,15,75,46,1024.9,5,No
autumn,AliceSprings,0,12.1,52,28,12,6,1018.1,1,No
summer,Watsonia,0.4,8.3,43,17,93,59,1026.8,7,No
winter,SydneyAirport,0,6.2,54,11,58,33,1011.8,7,Yes
spring,NorfolkIsland,0,6.2,65,19,62,81,1016.5,7,Yes
winter,Hobart,0,4.5,41,22,75,70,1016.3,7,No
autumn,MountGambier,0,5.5,39,22,65,59,1019.5,7,No
winter,CoffsHarbour,0,10.7,35,9,68,67,1009.9,4,No
summer,PerthAirport,0,7.9,26,11,90,55,1030.6,7,No
spring,Hobart,0,8.4,43,20,68,38,1023.2,1,No
spring,AliceSprings,0,11.5,37,17,22,13,1016,0,No
spring,WaggaWagga,0,10.7,19,6,61,26,1033.4,1,No
spring,Darwin,0,7.8,46,24,71,64,1006.4,5,No
summer,Woomera,0,8.7,20,4,71,43,1032.3,4,No
summer,SydneyAirport,0,8.8,52,15,58,67,1029.7,4,No
summer,Mildura,0,8.7,43,9,39,12,1019,6,No
autumn,MelbourneAirport,0,13.2,54,39,37,21,1027.9,1,No
winter,Perth,0,13.2,33,11,32,29,1010.2,0,No
summer,MelbourneAirport,0,5.8,72,52,77,61,1011,5,Yes
winter,Perth,0,13.3,43,13,49,43,1015.3,0,No
winter,Cairns,25.8,2.3,30,7,73,73,1007,7,Yes
winter,Melbourne,0,0,24,7,75,57,1012.7,8,No
summer,PerthAirport,0.8,0,41,20,74,91,1008.9,8,Yes
summer,NorfolkIsland,0,10.3,35,13,59,63,1019.1,2,No
autumn,Brisbane,0,3.1,19,2,57,54,1020,7,No
winter,Mildura,0,11.3,39,19,67,30,1013.4,1,No
summer,MountGambier,0.2,7.6,37,15,94,61,1017.3,6,Yes
winter,Mildura,0,13.6,48,9,30,8,1015.2,0,No
summer,NorfolkIsland,0,1.1,56,19,83,84,1014.5,8,Yes
spring,PerthAirport,4.8,7.4,54,30,72,62,1007.9,5,No
winter,Watsonia,0,7,39,17,52,45,1023.9,7,No
winter,Sydney,4.4,6.7,39,7,82,55,1023.1,7,No
spring,Williamtown,48.4,8.6,74,13,80,64,1008.7,5,Yes
spring,Canberra,20.8,0,41,13,96,95,1003.6,8,Yes
autumn,MelbourneAirport,0,12.7,33,9,65,14,1018.6,3,No
winter,Portland,2.2,11.5,35,11,61,51,1022.1,5,No
spring,MelbourneAirport,5.8,4.7,52,13,71,77,1008.2,4,No
spring,PerthAirport,0,8.9,33,9,40,29,1023.6,0,No
autumn,CoffsHarbour,0,4.9,37,13,29,62,1009.1,7,No
summer,Moree,0,10.3,52,26,65,34,1021.3,3,No
summer,Melbourne,0,9.1,63,31,68,57,1016.6,7,No
summer,Woomera,0,9.8,31,17,45,17,1016.6,1,Yes
summer,NorfolkIsland,0,9.2,43,22,73,65,1021.9,2,No
autumn,MountGambier,0,0.1,30,17,63,69,1029.1,7,No
winter,PerthAirport,0,11,56,20,47,22,1022.4,2,No
summer,Brisbane,0,7.4,26,6,70,50,1029,4,No
winter,Perth,0,12.1,39,15,43,28,1018.6,4,No
winter,Watsonia,0.2,0,30,7,100,53,1008.9,8,Yes
winter,Perth,0,13,39,15,47,39,1011.2,1,No
spring,Hobart,0,0.8,19,6,88,93,1013.2,7,Yes
spring,Darwin,0,9.6,26,13,81,58,1010.4,7,No
summer,Mildura,0,8.9,46,28,34,14,1020.5,7,No
summer,NorfolkIsland,1.8,9,57,30,63,59,1015.1,4,No
spring,SydneyAirport,0,1.8,28,11,78,54,1020.6,6,Yes
spring,NorfolkIsland,0,9.7,35,19,54,54,1019.3,5,No
summer,Darwin,0,10.9,33,17,79,42,1014,3,No
spring,Portland,0.2,1.2,30,13,84,64,1025.1,8,No
winter,CoffsHarbour,0,11.6,31,9,57,47,1018.7,1,No
winter,Moree,0,11.2,37,19,63,28,1016.7,2,No
spring,WaggaWagga,3,8.6,28,6,83,60,1021.2,1,No
summer,Perth,6.4,5.7,56,20,83,67,1018.5,3,No
spring,Darwin,0,11.2,44,24,54,32,1013.3,2,No
spring,Darwin,0,10.6,28,4,70,46,1012.5,4,No
winter,MountGambier,1.8,1.6,59,33,96,72,1002.1,5,Yes
autumn,MelbourneAirport,0,3.6,24,9,75,52,1024.6,7,No
autumn,MountGambier,0,8.3,41,22,70,46,1019.7,5,No
winter,MelbourneAirport,0,13.3,39,7,68,42,1018.4,1,No
spring,WaggaWagga,0,4.6,26,15,99,71,1028.2,7,No
winter,NorfolkIsland,1.8,0.3,50,9,92,88,1012.5,8,Yes
summer,Brisbane,0,9.6,35,4,62,32,1020.6,1,No
spring,Woomera,0,10.3,44,22,24,16,1014.4,0,No
spring,Williamtown,1.6,6.1,28,13,92,60,1020.9,7,No
spring,Cairns,13.6,0,44,19,91,77,1013.3,8,Yes
winter,SydneyAirport,0.8,11.4,39,9,81,72,1015.5,3,No
spring,Sale,0,0.5,37,11,51,79,1016.1,8,Yes
winter,Nuriootpa,0.9,9.3,46,15,67,42,1016.3,6,No
summer,Sale,0,3.3,65,17,39,81,1013.7,8,Yes
summer,Melbourne,0,1.6,19,11,84,67,1030,7,No
winter,Darwin,0,11.7,44,28,74,57,1010.8,4,No
autumn,SydneyAirport,25.4,0,39,7,88,61,1021.4,8,Yes
winter,Perth,0,8.1,41,17,64,57,1010.9,1,No
summer,SydneyAirport,0,9.6,35,17,76,60,1017.6,5,No
winter,SydneyAirport,0,11.2,65,28,67,51,1003.4,1,No
summer,MountGambier,5,0,33,7,99,95,1004.9,8,Yes
autumn,SydneyAirport,17,8.9,37,13,68,60,1006.1,4,Yes
summer,Sydney,0,5,26,15,85,61,1029.2,6,No
winter,PerthAirport,0,13,65,35,41,13,1023,3,No
summer,Portland,10,2.4,39,11,73,68,1021.5,7,No
winter,Townsville,36,2.2,31,20,78,76,1012.6,7,Yes
summer,Moree,5,0.6,19,13,92,73,1021.3,7,No
spring,Watsonia,7.8,2.1,44,17,76,85,1007.2,8,Yes
spring,Melbourne,0,8.4,59,22,64,49,1026,7,No
winter,Townsville,3.2,10.5,39,15,75,67,1013.6,5,No
autumn,Sale,1.8,12.7,65,33,62,48,1022.4,3,No
autumn,SydneyAirport,0,6.6,83,35,86,59,1016.5,2,Yes
autumn,SydneyAirport,6.4,10.9,41,9,69,55,1021.3,1,No
summer,Brisbane,0,11,33,6,35,18,1015.2,1,No
autumn,Portland,0.6,8.3,35,17,82,69,1022.8,8,No
summer,Woomera,0,10,37,9,79,37,1030.7,3,No
summer,Watsonia,0.2,4.7,43,7,99,69,1011.9,6,No
spring,Brisbane,0,9.9,46,17,55,43,1007.6,2,No
autumn,Brisbane,0.6,5.9,28,9,55,70,1013.9,7,Yes
winter,Canberra,0,13.6,43,6,53,11,1012.8,5,No
winter,Williamtown,0,8,35,11,90,72,1011.4,3,No
winter,Williamtown,0,10.5,39,13,74,37,1014.4,1,No
winter,Cairns,0,5.4,28,15,64,64,1005.8,6,No
autumn,Darwin,0,11.4,33,6,61,58,1012.7,1,Yes
winter,Melbourne,0,11.3,59,7,62,15,1010.2,4,No
winter,AliceSprings,0.4,10.2,48,17,56,39,1009.3,7,No
spring,Moree,0,10.1,31,20,52,34,1020.7,1,No
winter,Perth,0,6.6,30,11,59,57,1008.9,7,No
summer,Hobart,0.2,7.7,63,13,76,48,1021.3,5,No
winter,Watsonia,0,0,56,4,52,73,1003.6,8,Yes
summer,Darwin,0,11.2,39,11,63,51,1014.8,1,No
winter,Cobar,0,12.9,41,13,69,39,1016.7,3,No
spring,NorfolkIsland,1.8,5.4,35,2,69,59,1020.4,4,No
winter,Brisbane,0,11.7,28,6,48,52,1014.7,6,No
winter,Perth,0,3.8,30,7,85,70,1015.7,7,No
summer,Canberra,0,7.6,54,20,67,55,1007.8,6,No
autumn,Mildura,0,7.9,39,7,62,52,1009.4,7,No
autumn,Canberra,0,6.6,44,15,69,44,1012.8,6,Yes
spring,AliceSprings,0,10.5,19,2,59,27,1017.9,0,No
winter,PerthAirport,0,13.1,43,28,41,33,1015.5,1,No
spring,Cairns,0,10,30,11,55,40,1018,2,No
autumn,Canberra,0,13.6,48,7,69,39,1016.6,2,No
spring,MountGambier,0,5.3,22,7,89,65,1025.9,1,No
autumn,Nuriootpa,12,9.1,56,17,79,44,1016.9,6,No
winter,MountGambier,0,11.2,31,15,81,38,1024.9,0,No
winter,Williamtown,0,12.8,37,13,64,44,1016.1,2,No
winter,AliceSprings,0,11.2,41,28,47,37,1015.8,4,No
winter,MelbourneAirport,0,6.9,44,15,85,58,1015.4,5,No
winter,Darwin,20.8,9.9,56,2,77,67,1008.9,6,No
spring,Melbourne,0,8.9,52,28,58,31,1020.1,5,No
summer,CoffsHarbour,0,3.4,22,13,78,56,1026.2,3,No
summer,Townsville,0,3.9,30,9,88,67,1016.6,7,No
winter,Perth,0,13,44,17,64,50,1015.8,4,No
summer,SydneyAirport,0,10.9,43,15,46,39,1025.2,2,No
summer,PerthAirport,6,9.6,30,2,86,44,1026.6,2,No
summer,Moree,0,11,48,17,32,8,1020.5,0,No
winter,Woomera,0,13.5,43,17,42,12,1017.7,1,No
autumn,Sydney,21,5.4,44,17,91,78,1018,7,No
spring,SydneyAirport,6.2,8.6,43,17,74,34,1006.9,3,No
autumn,Sydney,3.6,13,41,7,58,51,1006.3,2,No
summer,PerthAirport,0,8,39,28,68,51,1022.1,3,No
summer,Perth,1.2,3,31,9,84,47,1015.5,7,Yes
spring,CoffsHarbour,0,8.9,50,35,50,46,1020.6,7,No
autumn,Perth,0,11.5,39,19,41,21,1027,2,No
winter,MelbourneAirport,0,1.5,31,11,74,61,1019.3,7,No
spring,Hobart,0,6.8,37,17,61,55,1028.2,1,No
summer,Darwin,0,10.7,44,19,71,28,1016.3,1,No
spring,MelbourneAirport,0,9.6,26,15,73,38,1023,6,No
autumn,Brisbane,0,9.9,24,2,65,52,1020.2,2,No
autumn,MelbourneAirport,7.4,8.9,61,31,49,38,1007.4,5,No
autumn,Hobart,0.6,1.3,33,19,46,52,1035.3,7,Yes
spring,Perth,0,10.4,31,6,67,59,1018.1,2,No
summer,Brisbane,0,0.3,30,2,52,74,1021.8,8,Yes
winter,Cairns,3.4,5.1,50,22,83,75,1012.3,7,Yes
winter,MelbourneAirport,0,7.2,81,61,40,23,1010,3,Yes
summer,Sydney,0,7.9,63,28,47,35,1011.2,4,No
summer,Hobart,0,7.8,67,24,50,36,1020.3,4,No
summer,CoffsHarbour,0,4.2,39,24,63,70,1019.5,7,Yes
autumn,Williamtown,0,8.2,31,15,65,56,1025.4,2,No
autumn,Cairns,0,9.3,37,17,62,55,1019.1,2,No
spring,Portland,0.2,6.5,43,15,94,76,1020,4,Yes
autumn,Moree,37.2,8.9,65,13,97,38,1007.6,3,No
autumn,MelbourneAirport,0,9,43,13,68,17,1009.2,7,No
winter,NorfolkIsland,0,12.4,41,24,59,54,1013.9,3,No
winter,Brisbane,0,11.2,20,4,61,50,1011,1,No
autumn,Townsville,0,9.2,28,9,68,53,1016.6,1,No
spring,Sale,4.4,0,15,6,97,87,1014.8,8,Yes
winter,Sydney,5,0.6,33,20,79,68,1010.2,7,Yes
autumn,Melbourne,0,5.3,74,52,35,11,1009.1,7,Yes
summer,MountGambier,3.8,1.9,52,17,95,90,1008.3,8,Yes
summer,Nuriootpa,0,8.3,67,37,86,76,1015.3,5,No
summer,Cobar,0,11,22,4,47,28,1023.7,2,No
spring,Woomera,0,4.6,20,11,71,44,1023,7,No
spring,Portland,0.2,7.2,39,4,97,48,1014.4,4,No
autumn,Townsville,0,10.9,74,31,44,39,1026,2,No
spring,Perth,3.4,4.5,37,11,83,71,1012.4,7,Yes
winter,Townsville,0,11.7,41,13,61,65,1011.8,2,No
autumn,Woomera,0,11.5,50,17,16,7,1027,0,No
autumn,Nuriootpa,0,4.3,44,13,33,48,1016.4,8,No
summer,Darwin,0,9.3,54,7,71,22,1016.3,6,No
spring,Melbourne,0.2,0,20,7,75,62,1032.1,8,No
winter,Cobar,0,4.2,35,13,80,76,1018.1,7,Yes
winter,Hobart,0,9.3,35,19,53,38,1026.4,5,No
spring,Williamtown,0.2,4.4,33,9,99,71,1022.3,7,No
winter,Perth,0,9.4,39,17,69,51,1010.1,0,No
spring,WaggaWagga,0,10.7,33,13,56,24,1026.2,1,No
winter,Hobart,0,9.2,43,9,50,54,1022.6,1,No
summer,Brisbane,0,9.2,15,7,71,52,1024.6,1,No
summer,WaggaWagga,0,8.9,15,9,84,48,1030.4,1,No
winter,WaggaWagga,0,13.6,35,11,32,10,1013.3,4,No
summer,Sydney,0,6.8,31,13,82,31,1022.7,2,No
spring,SydneyAirport,0,9.7,37,15,65,30,1016.7,2,No
winter,Mildura,0,11.7,56,24,11,10,1004.4,2,No
winter,SydneyAirport,0,5.5,39,13,74,60,1016.8,4,No
summer,PerthAirport,27.4,6.4,41,2,96,50,1014,5,No
summer,MelbourneAirport,0,7.1,48,30,82,64,1016.1,7,No
summer,Moree,0,9.9,35,17,58,35,1034.1,1,No
autumn,MelbourneAirport,1.6,10.8,94,35,55,44,1005.5,3,No
summer,Portland,12,2.9,76,26,79,82,1001.1,8,Yes
spring,Cairns,0,9.3,54,22,65,61,1016.8,8,Yes
winter,Nuriootpa,0,9.5,50,9,60,32,1017.8,4,No
winter,Cobar,0.6,12.9,35,15,64,37,1009.6,1,No
autumn,MountGambier,1.8,8.1,61,30,79,88,1013.8,8,No
spring,MountGambier,0.8,0.3,26,13,82,74,1026.3,7,No
summer,SydneyAirport,0,5.3,44,15,80,47,1006,7,Yes
autumn,Mildura,0,10,50,9,30,6,1021.9,5,No
winter,Canberra,0,10.2,50,11,75,37,1011.5,1,No
summer,AliceSprings,0,5.8,31,13,35,33,1014.4,5,No
summer,SydneyAirport,0,9.2,52,28,49,57,1019.8,5,No
summer,PerthAirport,0.4,0,39,11,69,91,1014.5,7,Yes
spring,Moree,0,11.1,44,13,54,26,1021.5,3,No
winter,Hobart,0,10.1,35,13,64,60,1024,4,No
winter,Cairns,15.4,1.6,44,20,81,88,1011.7,8,Yes
winter,Mildura,0.6,0.3,63,31,37,16,1005.7,7,Yes
winter,Darwin,22.4,3.4,81,39,79,72,1003.6,7,Yes
summer,Darwin,0,9.7,41,15,74,49,1012.6,6,No
spring,Brisbane,0,8.5,46,17,62,38,1008.6,1,No
spring,PerthAirport,0,9,37,24,67,45,1023.9,2,No
